period,district,aadhaar_card_seeded,aadhaar_seeded,aadhaar_seeded_3761210,aadhaar_seeded_3874646,aadhaar_seeded_4002741,aadhaar_seeded_4113298,aadhaar_seeded_4183424,aadhaar_seeded_4222009,aadhaar_seeded_42_92_579,ar_cu_psaycard_issued,balance,female,female_a_c,female_a_c_2567394,female_a_c_2639473,female_a_c_2661523,female_a_c_2682533,female_a_c_2720901,female_a_c_2753573,female_a_c_2768521,female_a_c_28_02_794,male,male_a_c,male_a_c_1854039,male_a_c_1908659,male_a_c_1931666,male_a_c_1960628,male_a_c_2000056,male_a_c_2026152,male_a_c_2030800,male_a_c_20_62_767,of_enrolment,rupay_card_account,rupaycar_d_issued,rupaycard_account,rupaycard_issued,rupaycard_issued_3006416,rupaycard_issued_3070738,rupaycard_issued_3174511,rupaycard_issued_3232323,rupaycard_issued_3296888,rupaycard_issued_3341398,rupaycard_issued_34_02_322,rural,rural_a_c,rural_a_c_2593735,rural_a_c_2668797,rural_a_c_2694381,rural_a_c_2741997,rural_a_c_2792432,rural_a_c_2824832,rural_a_c_2834846,rural_a_c_31_20_736,sr_no_1,sum_of_aadhaar_seeded,sum_of_female_a_c,sum_of_male_a_c,sum_of_rupaycard_issued,sum_of_rural_a_c,sum_of_total_a_c,sum_of_total_deposit_rs_in_crore,sum_of_urban_a_c,sum_of_zero_balance_account,total,total_a_c,total_a_c_4421433,total_a_c_4548132,total_a_c_4593189,total_a_c_4643161,total_a_c_4720957,total_a_c_4779725,total_a_c_4799321,total_a_c_48_65_561,total_amount_amt_rs_in_crore,total_amount_rs_in_crore,total_amount_rs_in_lac,total_deposit,total_deposit_2046_39,total_deposit_2175_21,total_deposit_2239_88,total_deposit_2363_54,total_deposit_2402_88,total_deposit_2415_17,total_deposit_2_516_38,total_deposit_cr_2163_45,total_deposit_rs_in_crore,total_depzoesriot,total_enrolment_uner_social_security_schemes,total_enrolment_uner_social_security_schemes_40_48_430,total_enrolment_uner_social_security_schemes_41_57_435,total_enrolment_uner_social_security_schemes_43_73_125,total_enrolment_uner_social_security_schemes_46_07_397,total_enrolment_uner_social_security_schemes_48_65_207,total_enrolment_uner_social_security_schemes_49_88_793,total_enrolment_uner_social_security_schemes_52_64_795,total_no_of_apy,total_no_of_apy_4_31_310,total_no_of_apy_4_46_422,total_no_of_apy_4_69_652,total_no_of_apy_4_90_267,total_no_of_apy_5_17_805,total_no_of_apy_5_35_428,total_no_of_apy_5_64_827,total_no_of_pmjjby,total_no_of_pmjjby_10_77_432,total_no_of_pmjjby_11_68_287,total_no_of_pmjjby_12_00_599,total_no_of_pmjjby_12_82_427,total_no_of_pmjjby_9_17_862,total_no_of_pmjjby_9_44_643,total_no_of_pmjjby_9_98_272,total_no_of_pmsby,total_no_of_pmsby_26_99_258,total_no_of_pmsby_27_66_370,total_no_of_pmsby_29_05_201,total_no_of_pmsby_30_39_698,total_no_of_pmsby_31_79_115,total_no_of_pmsby_32_52_766,total_no_of_pmsby_34_17_541,total_no_pmjdy_a_c,total_no_pmjdy_a_c_45_48_132,total_no_pmjdy_a_c_45_93_189,total_no_pmjdy_a_c_46_43_161,total_no_pmjdy_a_c_47_20_957,total_no_pmjdy_a_c_47_79_725,total_no_pmjdy_a_c_47_99_321,total_no_pmjdy_a_c_48_65_561,urban,urban_a_c,urban_a_c_17_44_825,urban_a_c_1827698,urban_a_c_1879335,urban_a_c_1898808,urban_a_c_1901164,urban_a_c_1928525,urban_a_c_1954893,urban_a_c_1964475,zero_balance_a_c_s,zero_balance_account,zero_balance_account_235497,zero_balance_account_239234,zero_balance_account_241152,zero_balance_account_247758,zero_balance_account_253868,zero_balance_account_261601,zero_balance_account_264148,zero_balance_account_2_67_080
June 2022,South 24 Parganas,,3837208.0,,,,,,,,,,,2646955.0,,,,,,,,,,1954336.0,,,,,,,,,,,,,2796700.0,,,,,,,,,3831309.0,,,,,,,,,,,,,,,,,,,,4601291.0,,,,,,,,,,,,1659.1,,,,,,,,,,,1810099.0,,,,,,,,217508.0,,,,,,,,362759.0,,,,,,,,1229832.0,,,,,,,,4601291.0,,,,,,,,,769982.0,,,,,,,,,314063.0,,,,,,,,,
June 2022,Uttar Dinajpur,,1936702.0,,,,,,,,,,,1373343.0,,,,,,,,,,1067433.0,,,,,,,,,,,,,1224256.0,,,,,,,,,1921871.0,,,,,,,,,,,,,,,,,,,,2440776.0,,,,,,,,,,,,514.95,,,,,,,,,,,828852.0,,,,,,,,109102.0,,,,,,,,171439.0,,,,,,,,548311.0,,,,,,,,2440776.0,,,,,,,,,518905.0,,,,,,,,,224015.0,,,,,,,,,
June 2023,Alipurduar,,487502.0,,,,,,,,,,,327682.0,,,,,,,,,,244593.0,,,,,,,,,,,,,485393.0,,,,,,,,,374914.0,,,,,,,,,,,,,,,,,,,,572275.0,,,,,,,,,,,,227.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197361.0,,,,,,,,,,33835.0,,,,,,,,
June 2023,Bankura,,1808193.0,,,,,,,,,,,1207117.0,,,,,,,,,,963942.0,,,,,,,,,,,,,1230547.0,,,,,,,,,1897178.0,,,,,,,,,,,,,,,,,,,,2171059.0,,,,,,,,,,,,1110.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273881.0,,,,,,,,,,117681.0,,,,,,,,
June 2023,Birbhum,,1878496.0,,,,,,,,,,,1305888.0,,,,,,,,,,968204.0,,,,,,,,,,,,,1348734.0,,,,,,,,,1831259.0,,,,,,,,,,,,,,,,,,,,2274092.0,,,,,,,,,,,,889.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442833.0,,,,,,,,,,143851.0,,,,,,,,
June 2023,Cooch Behar,,1342276.0,,,,,,,,,,,882251.0,,,,,,,,,,692780.0,,,,,,,,,,,,,1217239.0,,,,,,,,,1124626.0,,,,,,,,,,,,,,,,,,,,1575031.0,,,,,,,,,,,,404.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450405.0,,,,,,,,,,91063.0,,,,,,,,
June 2023,Dakshin Dinajpur,,952471.0,,,,,,,,,,,656259.0,,,,,,,,,,495675.0,,,,,,,,,,,,,664187.0,,,,,,,,,948678.0,,,,,,,,,,,,,,,,,,,,1151934.0,,,,,,,,,,,,362.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203256.0,,,,,,,,,,72059.0,,,,,,,,
June 2023,Hooghly,,2005433.0,,,,,,,,,,,1374588.0,,,,,,,,,,947058.0,,,,,,,,,,,,,1434884.0,,,,,,,,,1590194.0,,,,,,,,,,,,,,,,,,,,2321646.0,,,,,,,,,,,,1130.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731452.0,,,,,,,,,,108051.0,,,,,,,,
June 2023,Howrah,,1698737.0,,,,,,,,,,,1175635.0,,,,,,,,,,819112.0,,,,,,,,,,,,,1308673.0,,,,,,,,,1315086.0,,,,,,,,,,,,,,,,,,,,1994747.0,,,,,,,,,,,,922.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679661.0,,,,,,,,,,90639.0,,,,,,,,
June 2023,Jalpaiguri,,1282495.0,,,,,,,,,,,855482.0,,,,,,,,,,633032.0,,,,,,,,,,,,,1070237.0,,,,,,,,,986342.0,,,,,,,,,,,,,,,,,,,,1488514.0,,,,,,,,,,,,553.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502172.0,,,,,,,,,,99937.0,,,,,,,,
June 2023,Kolkata,,719062.0,,,,,,,,,,,497839.0,,,,,,,,,,399644.0,,,,,,,,,,,,,666659.0,,,,,,,,,6443.0,,,,,,,,,,,,,,,,,,,,897483.0,,,,,,,,,,,,380.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891040.0,,,,,,,,,,77691.0,,,,,,,,
June 2023,Malda,,2742182.0,,,,,,,,,,,1833300.0,,,,,,,,,,1356847.0,,,,,,,,,,,,,1643414.0,,,,,,,,,2742352.0,,,,,,,,,,,,,,,,,,,,3190147.0,,,,,,,,,,,,1104.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447795.0,,,,,,,,,,274247.0,,,,,,,,
June 2023,Murshidabad,,3648487.0,,,,,,,,,,,2452696.0,,,,,,,,,,1868248.0,,,,,,,,,,,,,2888833.0,,,,,,,,,3162636.0,,,,,,,,,,,,,,,,,,,,4320944.0,,,,,,,,,,,,1459.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158308.0,,,,,,,,,,283562.0,,,,,,,,
June 2023,Nadia,,2433772.0,,,,,,,,,,,1715903.0,,,,,,,,,,1267219.0,,,,,,,,,,,,,1907069.0,,,,,,,,,2011717.0,,,,,,,,,,,,,,,,,,,,2983122.0,,,,,,,,,,,,1178.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971405.0,,,,,,,,,,202941.0,,,,,,,,
June 2023,North 24 Parganas,,3612204.0,,,,,,,,,,,2490978.0,,,,,,,,,,1788692.0,,,,,,,,,,,,,2875969.0,,,,,,,,,2506573.0,,,,,,,,,,,,,,,,,,,,4279670.0,,,,,,,,,,,,1942.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1773097.0,,,,,,,,,,222179.0,,,,,,,,
June 2023,Paschim Medinipur,,2570984.0,,,,,,,,,,,1760078.0,,,,,,,,,,1302451.0,,,,,,,,,,,,,1767032.0,,,,,,,,,2577490.0,,,,,,,,,,,,,,,,,,,,3062529.0,,,,,,,,,,,,1514.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485039.0,,,,,,,,,,140319.0,,,,,,,,
June 2023,Purba Bardhaman,,2987642.0,,,,,,,,,,,2247434.0,,,,,,,,,,1365191.0,,,,,,,,,,,,,2285808.0,,,,,,,,,2498978.0,,,,,,,,,,,,,,,,,,,,3612625.0,,,,,,,,,,,,1306.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113647.0,,,,,,,,,,175886.0,,,,,,,,
June 2023,Purba Medinipur,,2138620.0,,,,,,,,,,,1412887.0,,,,,,,,,,1110696.0,,,,,,,,,,,,,1484697.0,,,,,,,,,2330433.0,,,,,,,,,,,,,,,,,,,,2523583.0,,,,,,,,,,,,1294.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193150.0,,,,,,,,,,109048.0,,,,,,,,
June 2023,Purulia,,1658239.0,,,,,,,,,,,1076233.0,,,,,,,,,,889115.0,,,,,,,,,,,,,1147257.0,,,,,,,,,1645790.0,,,,,,,,,,,,,,,,,,,,1965348.0,,,,,,,,,,,,981.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319558.0,,,,,,,,,,144094.0,,,,,,,,
June 2023,South 24 Parganas,,4075000.0,,,,,,,,,,,2778120.0,,,,,,,,,,2061740.0,,,,,,,,,,,,,2974953.0,,,,,,,,,4127929.0,,,,,,,,,,,,,,,,,,,,4839860.0,,,,,,,,,,,,1956.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711931.0,,,,,,,,,,330455.0,,,,,,,,
June 2023,Uttar Dinajpur,,2076726.0,,,,,,,,,,,1447568.0,,,,,,,,,,1130437.0,,,,,,,,,,,,,1310758.0,,,,,,,,,2027160.0,,,,,,,,,,,,,,,,,,,,2578005.0,,,,,,,,,,,,617.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550845.0,,,,,,,,,,230234.0,,,,,,,,
June 2024,Alipurduar,,,,,,,,,,,,,,,,342164.0,,,,,,,,,,258095.0,,,,,,,,,,,,,,,,,,,,,,394122.0,,,,,,3.0,,,,,,,,,,,,,,600259.0,,,,,,,,,,,279.61,,,,,,,,,,,649962.0,,,,,,,,62265.0,,,,,,,,,,,,175448.0,,,,412249.0,,,,,,,,600259.0,,,,,,,,,,,206137.0,,,,,,,,,35895.0,,,,,
June 2024,Bankura,,,,,,,,,,,,,,,,1271633.0,,,,,,,,,,1019942.0,,,,,,,,,,,,,,,,,,,,,,1978506.0,,,,,,4.0,,,,,,,,,,,,,,2291575.0,,,,,,,,,,,1267.43,,,,,,,,,,,1791005.0,,,,,,,,187953.0,,,,,,,,,,,,399764.0,,,,1203288.0,,,,,,,,2291575.0,,,,,,,,,,,313069.0,,,,,,,,,126296.0,,,,,
June 2024,Birbhum,,,,,,,,,,,,,,,,1373797.0,,,,,,,,,,1026633.0,,,,,,,,,,,,,,,,,,,,,,1933656.0,,,,,,5.0,,,,,,,,,,,,,,2400430.0,,,,,,,,,,,1050.32,,,,,,,,,,,2298770.0,,,,,,,,241052.0,,,,,,,,,,,,631557.0,,,,1426161.0,,,,,,,,2400430.0,,,,,,,,,,,466774.0,,,,,,,,,146807.0,,,,,
June 2024,Cooch Behar,,,,,,,,,,,,,,,,934274.0,,,,,,,,,,736884.0,,,,,,,,,,,,,,,,,,,,,,1201626.0,,,,,,6.0,,,,,,,,,,,,,,1671158.0,,,,,,,,,,,516.01,,,,,,,,,,,1511938.0,,,,,,,,190133.0,,,,,,,,,,,,373741.0,,,,948064.0,,,,,,,,1671158.0,,,,,,,,,,,469532.0,,,,,,,,,97229.0,,,,,
June 2024,Darjeeling,,,,,,,,,,,,,,,,383045.0,,,,,,,,,,268290.0,,,,,,,,,,,,,,,,,,,,,,305370.0,,,,,,7.0,,,,,,,,,,,,,,651335.0,,,,,,,,,,,386.56,,,,,,,,,,,1147938.0,,,,,,,,107541.0,,,,,,,,,,,,331032.0,,,,709365.0,,,,,,,,651335.0,,,,,,,,,,,345965.0,,,,,,,,,40269.0,,,,,
June 2024,Hooghly,,,,,,,,,,,,,,,,1458675.0,,,,,,,,,,1000983.0,,,,,,,,,,,,,,,,,,,,,,1683922.0,,,,,,10.0,,,,,,,,,,,,,,2459658.0,,,,,,,,,,,1285.61,,,,,,,,,,,2588015.0,,,,,,,,309147.0,,,,,,,,,,,,615198.0,,,,1663670.0,,,,,,,,2459658.0,,,,,,,,,,,775736.0,,,,,,,,,115198.0,,,,,
June 2024,Howrah,,,,,,,,,,,,,,,,1236454.0,,,,,,,,,,868288.0,,,,,,,,,,,,,,,,,,,,,,1385604.0,,,,,,11.0,,,,,,,,,,,,,,2104742.0,,,,,,,,,,,1026.35,,,,,,,,,,,2042598.0,,,,,,,,233970.0,,,,,,,,,,,,482716.0,,,,1325912.0,,,,,,,,2104742.0,,,,,,,,,,,719138.0,,,,,,,,,93157.0,,,,,
June 2024,Jalpaiguri,,,,,,,,,,,,,,,,903349.0,,,,,,,,,,669239.0,,,,,,,,,,,,,,,,,,,,,,1047817.0,,,,,,12.0,,,,,,,,,,,,,,1572588.0,,,,,,,,,,,652.35,,,,,,,,,,,1544264.0,,,,,,,,183127.0,,,,,,,,,,,,409357.0,,,,951780.0,,,,,,,,1572588.0,,,,,,,,,,,524771.0,,,,,,,,,101690.0,,,,,
June 2024,Jhargram,,,,,,,,,,,,,,,,266304.0,,,,,,,,,,214671.0,,,,,,,,,,,,,,,,,,,,,,448559.0,,,,,,13.0,,,,,,,,,,,,,,480975.0,,,,,,,,,,,278.19,,,,,,,,,,,474200.0,,,,,,,,39666.0,,,,,,,,,,,,114762.0,,,,319772.0,,,,,,,,480975.0,,,,,,,,,,,32416.0,,,,,,,,,23029.0,,,,,
June 2024,Kalimpong,,,,,,,,,,,,,,,,17726.0,,,,,,,,,,14384.0,,,,,,,,,,,,,,,,,,,,,,19318.0,,,,,,14.0,,,,,,,,,,,,,,32110.0,,,,,,,,,,,22.97,,,,,,,,,,,68749.0,,,,,,,,6295.0,,,,,,,,,,,,20140.0,,,,42314.0,,,,,,,,32110.0,,,,,,,,,,,12792.0,,,,,,,,,1325.0,,,,,
June 2024,Kolkata,,,,,,,,,,,,,,,,542149.0,,,,,,,,,,433862.0,,,,,,,,,,,,,,,,,,,,,,7398.0,,,,,,15.0,,,,,,,,,,,,,,976011.0,,,,,,,,,,,412.37,,,,,,,,,,,2487526.0,,,,,,,,208114.0,,,,,,,,,,,,510409.0,,,,1769003.0,,,,,,,,976011.0,,,,,,,,,,,968613.0,,,,,,,,,93669.0,,,,,
June 2024,Malda,,,,,,,,,,,,,,,,1952939.0,,,,,,,,,,1471411.0,,,,,,,,,,,,,,,,,,,,,,2941860.0,,,,,,16.0,,,,,,,,,,,,,,3424350.0,,,,,,,,,,,1264.19,,,,,,,,,,,2205112.0,,,,,,,,284618.0,,,,,,,,,,,,542724.0,,,,1377770.0,,,,,,,,3424350.0,,,,,,,,,,,482490.0,,,,,,,,,292192.0,,,,,
June 2024,Murshidabad,,,,,,,,,,,,,,,,2634671.0,,,,,,,,,,2053284.0,,,,,,,,,,,,,,,,,,,,,,3468586.0,,,,,,19.0,,,,,,,,,,,,,,4687955.0,,,,,,,,,,,1649.25,,,,,,,,,,,3945625.0,,,,,,,,481936.0,,,,,,,,,,,,946337.0,,,,2517352.0,,,,,,,,4687955.0,,,,,,,,,,,1219369.0,,,,,,,,,315537.0,,,,,
June 2024,Nadia,,,,,,,,,,,,,,,,1815626.0,,,,,,,,,,1357036.0,,,,,,,,,,,,,,,,,,,,,,2142447.0,,,,,,20.0,,,,,,,,,,,,,,3172662.0,,,,,,,,,,,1330.46,,,,,,,,,,,2538671.0,,,,,,,,288022.0,,,,,,,,,,,,574333.0,,,,1676316.0,,,,,,,,3172662.0,,,,,,,,,,,1030215.0,,,,,,,,,213162.0,,,,,
June 2024,Paschim Bardhaman,,,,,,,,,,,,,,,,1017071.0,,,,,,,,,,528778.0,,,,,,,,,,,,,,,,,,,,,,892296.0,,,,,,21.0,,,,,,,,,,,,,,1545849.0,,,,,,,,,,,563.13,,,,,,,,,,,1681066.0,,,,,,,,67296.0,,,,,,,,,,,,401576.0,,,,1212194.0,,,,,,,,1545849.0,,,,,,,,,,,653553.0,,,,,,,,,94682.0,,,,,
June 2024,Purba Bardhaman,,,,,,,,,,,,,,,,1354945.0,,,,,,,,,,924203.0,,,,,,,,,,,,,,,,,,,,,,1739405.0,,,,,,22.0,,,,,,,,,,,,,,2279148.0,,,,,,,,,,,954.74,,,,,,,,,,,1799093.0,,,,,,,,304402.0,,,,,,,,,,,,543138.0,,,,951553.0,,,,,,,,2279148.0,,,,,,,,,,,539743.0,,,,,,,,,79755.0,,,,,
June 2024,Purulia,,,,,,,,,,,,,,,,1137665.0,,,,,,,,,,948115.0,,,,,,,,,,,,,,,,,,,,,,1740782.0,,,,,,23.0,,,,,,,,,,,,,,2085780.0,,,,,,,,,,,1162.82,,,,,,,,,,,1309930.0,,,,,,,,139160.0,,,,,,,,,,,,315715.0,,,,855055.0,,,,,,,,2085780.0,,,,,,,,,,,344998.0,,,,,,,,,144450.0,,,,,
June 2025,Alipurduar,,,,,,,,733607.0,,,,,,,,,,,,475407.0,,,,,,,,,,349989.0,,,,,,,,,,,,648778.0,,,,,,,,,,601962.0,,3.0,,,,,,,,,,,,,,,,,,825396.0,,,,,,,,,,,414.36,,,,,,,,,,,795458.0,,,,,,,,74924.0,,,,,225815.0,,,,,,,,,,,494719.0,,,,,,,,825396.0,,,,,,,,,,,223434.0,,,,,,,46693.0,,,
June 2025,Bankura,,,,,,,,2107472.0,,,,,,,,,,,,1341505.0,,,,,,,,,,1074227.0,,,,,,,,,,,,1397862.0,,,,,,,,,,2057075.0,,4.0,,,,,,,,,,,,,,,,,,2415732.0,,,,,,,,,,,1400.82,,,,,,,,,,,2222661.0,,,,,,,,236678.0,,,,,530261.0,,,,,,,,,,,1455722.0,,,,,,,,2415732.0,,,,,,,,,,,358657.0,,,,,,,135473.0,,,
June 2025,Birbhum,,,,,,,,2175651.0,,,,,,,,,,,,1413969.0,,,,,,,,,,1057980.0,,,,,,,,,,,,1485286.0,,,,,,,,,,1988975.0,,5.0,,,,,,,,,,,,,,,,,,2471949.0,,,,,,,,,,,1170.53,,,,,,,,,,,2652615.0,,,,,,,,282630.0,,,,,754157.0,,,,,,,,,,,1615828.0,,,,,,,,2471949.0,,,,,,,,,,,482974.0,,,,,,,84571.0,,,
June 2025,Cooch Behar,,,,,,,,1562614.0,,,,,,,,,,,,994169.0,,,,,,,,,,775422.0,,,,,,,,,,,,1367725.0,,,,,,,,,,1281104.0,,6.0,,,,,,,,,,,,,,,,,,1769591.0,,,,,,,,,,,600.79,,,,,,,,,,,1865026.0,,,,,,,,230234.0,,,,,475541.0,,,,,,,,,,,1159251.0,,,,,,,,1769591.0,,,,,,,,,,,488487.0,,,,,,,104905.0,,,
June 2025,Dakshin Dinajpur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146581.0,,,,,,,,120751.0,,,,,305375.0,,,,,,,,,,,720455.0,,,,,,,,1284049.0,,,,,,,,,,,,,,,,,,,,,
June 2025,Darjeeling,,,,,,,,577153.0,,,,,,,,,,,,385987.0,,,,,,,,,,268610.0,,,,,,,,,,,,518179.0,,,,,,,,,,306334.0,,7.0,,,,,,,,,,,,,,,,,,654597.0,,,,,,,,,,,418.79,,,,,,,,,,,1342587.0,,,,,,,,122479.0,,,,,396719.0,,,,,,,,,,,823389.0,,,,,,,,654597.0,,,,,,,,,,,348263.0,,,,,,,43988.0,,,
June 2025,Hooghly,,,,,,,,2310820.0,,,,,,,,,,,,1527388.0,,,,,,,,,,1041985.0,,,,,,,,,,,,1650705.0,,,,,,,,,,1758115.0,,10.0,,,,,,,,,,,,,,,,,,2569373.0,,,,,,,,,,,1441.66,,,,,,,,,,,3116057.0,,,,,,,,376076.0,,,,,774619.0,,,,,,,,,,,1965362.0,,,,,,,,2569373.0,,,,,,,,,,,811258.0,,,,,,,109741.0,,,
June 2025,Howrah,,,,,,,,1965112.0,,,,,,,,,,,,1287430.0,,,,,,,,,,908138.0,,,,,,,,,,,,1485254.0,,,,,,,,,,1441200.0,,11.0,,,,,,,,,,,,,,,,,,2195568.0,,,,,,,,,,,1153.18,,,,,,,,,,,2425142.0,,,,,,,,273641.0,,,,,595784.0,,,,,,,,,,,1555717.0,,,,,,,,2195568.0,,,,,,,,,,,754368.0,,,,,,,78254.0,,,
June 2025,Jalpaiguri,,,,,,,,1298011.0,,,,,,,,,,,,839288.0,,,,,,,,,,613451.0,,,,,,,,,,,,1081584.0,,,,,,,,,,908706.0,,12.0,,,,,,,,,,,,,,,,,,1452739.0,,,,,,,,,,,641.65,,,,,,,,,,,1857174.0,,,,,,,,219103.0,,,,,508081.0,,,,,,,,,,,1129990.0,,,,,,,,1452739.0,,,,,,,,,,,544033.0,,,,,,,94536.0,,,
June 2025,Jhargram,,,,,,,,418453.0,,,,,,,,,,,,280076.0,,,,,,,,,,220304.0,,,,,,,,,,,,274090.0,,,,,,,,,,465607.0,,13.0,,,,,,,,,,,,,,,,,,500380.0,,,,,,,,,,,311.15,,,,,,,,,,,571897.0,,,,,,,,49521.0,,,,,144340.0,,,,,,,,,,,378036.0,,,,,,,,500380.0,,,,,,,,,,,34773.0,,,,,,,21249.0,,,
June 2025,Kalimpong,,,,,,,,50305.0,,,,,,,,,,,,32014.0,,,,,,,,,,24786.0,,,,,,,,,,,,44808.0,,,,,,,,,,35583.0,,14.0,,,,,,,,,,,,,,,,,,56800.0,,,,,,,,,,,29.47,,,,,,,,,,,86413.0,,,,,,,,7393.0,,,,,25969.0,,,,,,,,,,,53051.0,,,,,,,,56800.0,,,,,,,,,,,21217.0,,,,,,,3222.0,,,
June 2025,Kolkata,,,,,,,,851441.0,,,,,,,,,,,,571887.0,,,,,,,,,,444102.0,,,,,,,,,,,,787748.0,,,,,,,,,,8686.0,,15.0,,,,,,,,,,,,,,,,,,1015989.0,,,,,,,,,,,457.16,,,,,,,,,,,2897010.0,,,,,,,,241005.0,,,,,610473.0,,,,,,,,,,,2045532.0,,,,,,,,1015989.0,,,,,,,,,,,1007303.0,,,,,,,104188.0,,,
June 2025,Malda,,,,,,,,3220302.0,,,,,,,,,,,,2069410.0,,,,,,,,,,1557542.0,,,,,,,,,,,,2033516.0,,,,,,,,,,3137346.0,,16.0,,,,,,,,,,,,,,,,,,3626952.0,,,,,,,,,,,1381.18,,,,,,,,,,,2685657.0,,,,,,,,343019.0,,,,,696579.0,,,,,,,,,,,1646059.0,,,,,,,,3626952.0,,,,,,,,,,,489606.0,,,,,,,305025.0,,,
June 2025,Murshidabad,,,,,,,,4377137.0,,,,,,,,,,,,2804201.0,,,,,,,,,,2187034.0,,,,,,,,,,,,3501844.0,,,,,,,,,,3720152.0,,19.0,,,,,,,,,,,,,,,,,,4991235.0,,,,,,,,,,,1771.72,,,,,,,,,,,4710914.0,,,,,,,,576387.0,,,,,1182459.0,,,,,,,,,,,2952068.0,,,,,,,,4991235.0,,,,,,,,,,,1271083.0,,,,,,,338787.0,,,
June 2025,Nadia,,,,,,,,2856298.0,,,,,,,,,,,,1908106.0,,,,,,,,,,1423369.0,,,,,,,,,,,,2206088.0,,,,,,,,,,2239405.0,,20.0,,,,,,,,,,,,,,,,,,3331475.0,,,,,,,,,,,1495.63,,,,,,,,,,,3094674.0,,,,,,,,352133.0,,,,,748311.0,,,,,,,,,,,1994230.0,,,,,,,,3331475.0,,,,,,,,,,,1092070.0,,,,,,,215022.0,,,
June 2025,Paschim Bardhaman,,,,,,,,1335430.0,,,,,,,,,,,,1011077.0,,,,,,,,,,536991.0,,,,,,,,,,,,804211.0,,,,,,,,,,862023.0,,21.0,,,,,,,,,,,,,,,,,,1548068.0,,,,,,,,,,,619.05,,,,,,,,,,,1908613.0,,,,,,,,82485.0,,,,,495990.0,,,,,,,,,,,1330138.0,,,,,,,,1548068.0,,,,,,,,,,,686045.0,,,,,,,76432.0,,,
June 2025,Paschim Medinipur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2689644.0,,,,,,,,331421.0,,,,,635283.0,,,,,,,,,,,1722940.0,,,,,,,,2791469.0,,,,,,,,,,,,,,,,,,,,,
June 2025,Purba Bardhaman,,,,,,,,2116955.0,,,,,,,,,,,,1427250.0,,,,,,,,,,980019.0,,,,,,,,,,,,1785247.0,,,,,,,,,,1839640.0,,22.0,,,,,,,,,,,,,,,,,,2407269.0,,,,,,,,,,,1097.59,,,,,,,,,,,2395160.0,,,,,,,,362995.0,,,,,683624.0,,,,,,,,,,,1348541.0,,,,,,,,2407269.0,,,,,,,,,,,567629.0,,,,,,,83059.0,,,
June 2025,Purba Medinipur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2901682.0,,,,,,,,433630.0,,,,,669995.0,,,,,,,,,,,1798057.0,,,,,,,,2713795.0,,,,,,,,,,,,,,,,,,,,,
