table_id,state,indicator,file,codepath,quarters_present,usable_run,fill_pct,last_quarter,int_score,use_score,arr_score,integrity_flags,useful_flags,arrange_flags,unit_declared,unit_source,tier,verify_n,error_rate_ub95,disposition,recon_checks,recon_fails,recon_fail_rate
karnataka__ag_12.1_anx_12,karnataka,ag_12.1_anx_12,karnataka_ag_12.1_anx_12.csv,A/raw,1,1,100.0,June 2020,100,25,50,,NO_TREND;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
karnataka__ag_12.2_anx_12a,karnataka,ag_12.2_anx_12a,karnataka_ag_12.2_anx_12a.csv,A/raw,1,1,100.0,June 2020,100,25,50,,NO_TREND;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
karnataka__ag_12.3.1_anx_12d,karnataka,ag_12.3.1_anx_12d,karnataka_ag_12.3.1_anx_12d.csv,A/raw,1,1,100.0,June 2021,100,25,50,,NO_TREND;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
karnataka__ag_12.4_anx_12g,karnataka,ag_12.4_anx_12g,karnataka_ag_12.4_anx_12g.csv,A/raw,1,1,100.0,June 2021,100,25,50,,NO_TREND;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
karnataka__ag_12.5_anx_12f,karnataka,ag_12.5_anx_12f,karnataka_ag_12.5_anx_12f.csv,A/raw,1,1,100.0,June 2020,100,25,50,,NO_TREND;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
karnataka__ag_13.1___anx_13e_ctd..,karnataka,ag_13.1___anx_13e_ctd..,karnataka_ag_13.1___anx_13e_ctd...csv,A/raw,1,1,100.0,June 2021,100,25,50,,NO_TREND;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
karnataka__ag_13.1_anx_13a_ctd,karnataka,ag_13.1_anx_13a_ctd,karnataka_ag_13.1_anx_13a_ctd.csv,A/raw,1,1,32.0,June 2021,100,0,25,,SPARSE;NO_TREND;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;NULL_COL,n/a,no-money-cols,,,,,0,0,
karnataka__ag_13.1_anx_13b,karnataka,ag_13.1_anx_13b,karnataka_ag_13.1_anx_13b.csv,A/raw,1,1,91.7,June 2021,100,25,25,,NO_TREND;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;NULL_COL,n/a,no-money-cols,,,,,0,0,
karnataka__ag_13.1_anx_13b_ctd..,karnataka,ag_13.1_anx_13b_ctd..,karnataka_ag_13.1_anx_13b_ctd...csv,A/raw,1,1,90.9,June 2021,100,25,25,,NO_TREND;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;NULL_COL,n/a,no-money-cols,,,,,0,0,
karnataka__ag_13.1_anx_13b_ctd,karnataka,ag_13.1_anx_13b_ctd,karnataka_ag_13.1_anx_13b_ctd.csv,A/raw,1,1,90.9,June 2021,100,25,25,,NO_TREND;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;NULL_COL,n/a,no-money-cols,,,,,0,0,
karnataka__ag_13.2_anx_13j,karnataka,ag_13.2_anx_13j,karnataka_ag_13.2_anx_13j.csv,A/raw,1,1,100.0,June 2020,100,25,50,,NO_TREND;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
karnataka__ag_13.6_anx_13l_ctd..,karnataka,ag_13.6_anx_13l_ctd..,karnataka_ag_13.6_anx_13l_ctd...csv,A/raw,1,1,57.1,June 2021,100,25,25,,NO_TREND;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;NULL_COL,n/a,no-money-cols,,,,,0,0,
karnataka__ag_14.1_anx_14c,karnataka,ag_14.1_anx_14c,karnataka_ag_14.1_anx_14c.csv,A/raw,1,1,71.4,June 2020,100,25,25,,NO_TREND;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;NULL_COL,n/a,no-money-cols,,,,,0,0,
karnataka__ag_14.1_anx_14d,karnataka,ag_14.1_anx_14d,karnataka_ag_14.1_anx_14d.csv,A/raw,1,1,71.4,June 2021,100,25,25,,NO_TREND;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;NULL_COL,n/a,no-money-cols,,,,,0,0,
karnataka__ag_17.5_anx_17e,karnataka,ag_17.5_anx_17e,karnataka_ag_17.5_anx_17e.csv,A/raw,1,1,80.0,June 2021,100,25,25,,NO_TREND;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;NULL_COL,n/a,no-money-cols,,,,,0,0,
karnataka__ag_23.2_anx_23c,karnataka,ag_23.2_anx_23c,karnataka_ag_23.2_anx_23c.csv,A/raw,1,1,82.4,June 2020,100,25,25,,NO_TREND;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;NULL_COL,n/a,no-money-cols,,,,,0,0,
karnataka__ag_24.2_anx_24b_ctd..,karnataka,ag_24.2_anx_24b_ctd..,karnataka_ag_24.2_anx_24b_ctd...csv,A/raw,1,1,100.0,June 2021,100,25,50,,NO_TREND;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
karnataka__ag_5.1_anx_5b,karnataka,ag_5.1_anx_5b,karnataka_ag_5.1_anx_5b.csv,A/raw,1,1,100.0,June 2021,100,25,50,,NO_TREND;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
karnataka__ag_7_anx_7,karnataka,ag_7_anx_7,karnataka_ag_7_anx_7.csv,A/raw,1,1,75.0,June 2021,100,25,25,,NO_TREND;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;NULL_COL,n/a,no-money-cols,,,,,0,0,
karnataka__anx_29,karnataka,anx_29,karnataka_anx_29.csv,A/raw,1,1,100.0,March 2020,100,25,50,,NO_TREND;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
karnataka__anx_30,karnataka,anx_30,karnataka_anx_30.csv,A/raw,1,1,100.0,March 2020,100,25,50,,NO_TREND;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
karnataka__anx_31,karnataka,anx_31,karnataka_anx_31.csv,A/raw,1,1,100.0,March 2020,100,25,50,,NO_TREND;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
karnataka__anx_34_a,karnataka,anx_34_a,karnataka_anx_34_a.csv,A/raw,1,1,95.5,March 2020,100,25,25,,NO_TREND;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;NULL_COL,n/a,no-money-cols,,,,,0,0,
karnataka__anx_59,karnataka,anx_59,karnataka_anx_59.csv,A/raw,1,1,71.4,March 2020,100,25,25,,NO_TREND;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;NULL_COL,n/a,no-money-cols,,,,,0,0,
karnataka__anx_65_a,karnataka,anx_65_a,karnataka_anx_65_a.csv,A/raw,1,1,80.0,March 2020,100,25,25,,NO_TREND;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;NULL_COL,n/a,no-money-cols,,,,,0,0,
karnataka__anx_9,karnataka,anx_9,karnataka_anx_9.csv,A/raw,1,1,100.0,March 2020,100,25,50,,NO_TREND;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
karnataka__apy,karnataka,apy,karnataka_apy.csv,A/raw,6,4,21.3,June 2025,100,50,25,,SPARSE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE,n/a,no-money-cols,,,,,0,0,
karnataka__atm_network,karnataka,atm_network,karnataka_atm_network.csv,A/raw,6,6,100.0,March 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
karnataka__branch_network,karnataka,branch_network,karnataka_branch_network.csv,A/raw,6,6,100.0,March 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
karnataka__cd_ratio,karnataka,cd_ratio,karnataka_cd_ratio.csv,A/raw,7,4,45.7,June 2025,100,50,50,,SPARSE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,crore (high),deposit_per_branch,,,,,58,0,0.0
karnataka__credit_deposit_ratio,karnataka,credit_deposit_ratio,karnataka_credit_deposit_ratio.csv,hybrid,1,1,100.0,March 2026,100,50,100,,NO_TREND;NO_UNITS,,crore (high),deposit_per_branch,,,,,31,0,0.0
karnataka__deaf,karnataka,deaf,karnataka_deaf.csv,A/raw,2,2,96.2,March 2025,100,50,50,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
karnataka__pmegp,karnataka,pmegp,karnataka_pmegp.csv,A/raw,5,4,21.9,March 2025,100,50,50,,SPARSE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
karnataka__pmegp_outstanding,karnataka,pmegp_outstanding,karnataka_pmegp_outstanding.csv,A/raw,1,1,100.0,June 2025,100,50,25,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;ORPHAN_COL,crore (high),deposit_per_branch,,,,,0,0,
karnataka__pmfme,karnataka,pmfme,karnataka_pmfme.csv,A/raw,5,2,41.7,June 2025,100,50,25,,SPARSE;NO_TREND,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE,n/a,no-money-cols,,,,,0,0,
karnataka__pmmy_mudra,karnataka,pmmy_mudra,karnataka_pmmy_mudra.csv,A/raw,3,2,34.7,June 2025,100,25,25,,SPARSE;NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;ORPHAN_COL,crore (high),deposit_per_branch,,,,,0,0,
karnataka__uncategorized,karnataka,uncategorized,karnataka_uncategorized.csv,A/raw,7,3,7.3,June 2025,75,25,0,TRANSIENT_GAP,SPARSE;NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;ORPHAN_COL;NULL_COL,crore (high),deposit_per_branch,,,,,0,0,
kerala__acp_achievement,kerala,acp_achievement,kerala_acp_achievement.csv,A/raw,21,17,60.0,September 2025,100,75,0,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE;BLANK_HEADER;ORPHAN_COL;NULL_COL,lakh (medium),deposit_magnitude,,,,,0,0,
kerala__cd_ratio,kerala,cd_ratio,kerala_cd_ratio.csv,A/raw,2,1,35.0,June 2022,100,0,0,,SPARSE;NO_TREND;PARTIAL_DISTRICTS;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;BLANK_HEADER;NULL_COL,n/a,no-money-cols,,,,,0,0,
kerala__credit_deposit_ratio,kerala,credit_deposit_ratio,kerala_credit_deposit_ratio.csv,hybrid,9,2,100.0,September 2013,75,25,50,TRANSIENT_GAP,NO_TREND;STALE;NO_UNITS,DATE_FORMAT;FY_NULL,lakh (medium),deposit_magnitude,,,,,111,2,1.8
kerala__crop_loan,kerala,crop_loan,kerala_crop_loan.csv,A/raw,21,17,29.0,September 2025,100,50,0,,SPARSE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;BLANK_HEADER;ORPHAN_COL;NULL_COL,lakh (medium),deposit_magnitude,,,,,0,0,
kerala__education_loan,kerala,education_loan,kerala_education_loan.csv,A/raw,1,1,14.3,December 2022,100,0,25,,SPARSE;NO_TREND;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE,n/a,no-money-cols,,,,,0,0,
kerala__minority_credit,kerala,minority_credit,kerala_minority_credit.csv,A/raw,23,0,0.0,December 2025,100,25,0,,NO_DATA;NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;BLANK_HEADER;ORPHAN_COL;NULL_COL,lakh (medium),deposit_magnitude,,,,,0,0,
kerala__rseti,kerala,rseti,kerala_rseti.csv,A/raw,23,21,21.0,December 2025,100,75,0,,SPARSE,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;BLANK_HEADER;NULL_COL,n/a,no-money-cols,,,,,0,0,
kerala__uncategorized,kerala,uncategorized,kerala_uncategorized.csv,A/raw,4,0,0.0,December 2022,100,0,0,,NO_DATA;NO_TREND;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;BLANK_HEADER;NULL_COL,n/a,no-money-cols,,,,,0,0,
ladakh__branch_network,ladakh,branch_network,ladakh_branch_network.csv,A/raw,1,1,100.0,March 2026,100,50,0,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;DATE_FORMAT;FY_NULL,n/a,no-money-cols,,,,,0,0,
ladakh__credit_deposit_ratio,ladakh,credit_deposit_ratio,ladakh_credit_deposit_ratio.csv,A/raw,1,1,100.0,March 2026,100,50,0,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;DATE_FORMAT;FY_NULL,lakh (high),deposit_per_branch,,,,,2,0,0.0
madhya-pradesh__credit_deposit_ratio,madhya-pradesh,credit_deposit_ratio,madhya-pradesh_credit_deposit_ratio.csv,A/raw,15,10,99.6,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,lakh (medium),deposit_magnitude,,,,,794,0,0.0
maharashtra__agriculture_npa,maharashtra,agriculture_npa,maharashtra_agriculture_npa.csv,A/raw,3,3,100.0,December 2025,100,50,50,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
maharashtra__aif,maharashtra,aif,maharashtra_aif.csv,A/raw,2,1,99.2,December 2025,100,75,50,,NO_TREND,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
maharashtra__apamvm,maharashtra,apamvm,maharashtra_apamvm.csv,A/raw,3,3,61.3,December 2025,100,25,50,,NO_TREND;TARGET_ONLY;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
maharashtra__apy,maharashtra,apy,maharashtra_apy.csv,A/raw,3,3,100.0,December 2025,100,25,50,,NO_TREND;TARGET_ONLY;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
maharashtra__bca,maharashtra,bca,maharashtra_bca.csv,A/raw,3,3,100.0,December 2025,100,50,50,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
maharashtra__cd_ratio_detailed,maharashtra,cd_ratio_detailed,maharashtra_cd_ratio_detailed.csv,A/raw,2,2,93.9,December 2025,100,50,50,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,100,0,0.0
maharashtra__credit_deposit_ratio,maharashtra,credit_deposit_ratio,maharashtra_credit_deposit_ratio.csv,A/raw,3,3,100.0,December 2025,100,50,50,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,108,0,0.0
maharashtra__education_loan,maharashtra,education_loan,maharashtra_education_loan.csv,A/raw,2,2,100.0,December 2025,100,50,50,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
maharashtra__kcc,maharashtra,kcc,maharashtra_kcc.csv,A/raw,1,1,100.0,September 2025,100,50,50,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
maharashtra__msme_npa,maharashtra,msme_npa,maharashtra_msme_npa.csv,A/raw,3,3,100.0,December 2025,100,50,50,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
maharashtra__mudra,maharashtra,mudra,maharashtra_mudra.csv,A/raw,2,1,99.8,December 2025,100,75,50,,NO_TREND,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
maharashtra__nwr,maharashtra,nwr,maharashtra_nwr.csv,A/raw,2,2,89.6,September 2025,100,50,50,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
maharashtra__pm_kisan_kcc,maharashtra,pm_kisan_kcc,maharashtra_pm_kisan_kcc.csv,A/raw,3,3,100.0,December 2025,75,50,50,TRANSIENT_GAP,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
maharashtra__pmjdy,maharashtra,pmjdy,maharashtra_pmjdy.csv,A/raw,3,3,100.0,December 2025,100,50,50,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
maharashtra__pmjjby,maharashtra,pmjjby,maharashtra_pmjjby.csv,A/raw,3,3,92.5,December 2025,100,50,50,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
maharashtra__pmsby,maharashtra,pmsby,maharashtra_pmsby.csv,A/raw,3,3,100.0,December 2025,100,50,50,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
maharashtra__pmsvanidhi,maharashtra,pmsvanidhi,maharashtra_pmsvanidhi.csv,A/raw,3,3,77.8,December 2025,100,75,50,,NO_TREND,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
maharashtra__sc_st_loans,maharashtra,sc_st_loans,maharashtra_sc_st_loans.csv,A/raw,3,3,100.0,December 2025,100,50,50,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
maharashtra__shg,maharashtra,shg,maharashtra_shg.csv,A/raw,3,3,98.5,December 2025,100,50,50,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__aadhaar_authentication,manipur,aadhaar_authentication,manipur_aadhaar_authentication.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__acp_disbursement_agri,manipur,acp_disbursement_agri,manipur_acp_disbursement_agri.csv,A/raw,23,23,100.0,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__acp_disbursement_msme,manipur,acp_disbursement_msme,manipur_acp_disbursement_msme.csv,A/raw,23,23,100.0,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__acp_disbursement_non_ps,manipur,acp_disbursement_non_ps,manipur_acp_disbursement_non_ps.csv,A/raw,23,23,100.0,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__acp_disbursement_other_ps,manipur,acp_disbursement_other_ps,manipur_acp_disbursement_other_ps.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__acp_npa,manipur,acp_npa,manipur_acp_npa.csv,A/raw,23,23,100.0,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__acp_npa_outstanding,manipur,acp_npa_outstanding,manipur_acp_npa_outstanding.csv,A/raw,3,3,55.6,March 2021,100,25,50,,NO_TREND;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__acp_nps_os_npa_summary,manipur,acp_nps_os_npa_summary,manipur_acp_nps_os_npa_summary.csv,A/raw,23,23,99.6,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__acp_os_npa_summary,manipur,acp_os_npa_summary,manipur_acp_os_npa_summary.csv,A/raw,23,23,98.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__acp_outstanding,manipur,acp_outstanding,manipur_acp_outstanding.csv,A/raw,24,23,100.0,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__acp_priority_sector_os_npa,manipur,acp_priority_sector_os_npa,manipur_acp_priority_sector_os_npa.csv,A/raw,15,6,23.0,September 2025,100,50,25,,SPARSE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;ORPHAN_COL,lakh (high),deposit_per_branch,,,,,0,0,
manipur__acp_target_achievement,manipur,acp_target_achievement,manipur_acp_target_achievement.csv,A/raw,23,23,99.8,December 2025,75,75,50,TRANSIENT_GAP,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__agri_npa,manipur,agri_npa,manipur_agri_npa.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__agri_outstanding,manipur,agri_outstanding,manipur_agri_outstanding.csv,A/raw,24,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__branch_network,manipur,branch_network,manipur_branch_network.csv,A/raw,26,23,37.0,December 2025,75,50,50,TRANSIENT_GAP,SPARSE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__cdr_details,manipur,cdr_details,manipur_cdr_details.csv,A/raw,24,23,93.2,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,726,0,0.0
manipur__credit_deposit_ratio,manipur,credit_deposit_ratio,manipur_credit_deposit_ratio.csv,A/raw,37,23,24.3,December 2025,75,50,25,TRANSIENT_GAP,SPARSE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;ORPHAN_COL,n/a,no-money-cols,,,,,1110,0,0.0
manipur__crops,manipur,crops,manipur_crops.csv,A/raw,22,22,100.0,December 2025,75,100,50,TRANSIENT_GAP,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__dcc_meetings,manipur,dcc_meetings,manipur_dcc_meetings.csv,A/raw,18,15,45.7,June 2020,100,25,50,,SPARSE;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__digital_transactions,manipur,digital_transactions,manipur_digital_transactions.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__education_loan,manipur,education_loan,manipur_education_loan.csv,A/raw,33,23,44.9,December 2025,75,75,50,TRANSIENT_GAP,SPARSE,REDUNDANT_COL;HEADER_STYLE,lakh (high),deposit_per_branch,,,,,0,0,
manipur__fi_kcc,manipur,fi_kcc,manipur_fi_kcc.csv,A/raw,23,23,100.0,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__fi_village_banking,manipur,fi_village_banking,manipur_fi_village_banking.csv,A/raw,8,6,42.4,September 2021,100,25,50,,SPARSE;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__govt_sponsored_npa,manipur,govt_sponsored_npa,manipur_govt_sponsored_npa.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__housing_finance,manipur,housing_finance,manipur_housing_finance.csv,A/raw,22,22,100.0,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__housing_pmay,manipur,housing_pmay,manipur_housing_pmay.csv,A/raw,19,7,48.1,September 2025,100,75,25,,SPARSE,REDUNDANT_COL;HEADER_STYLE;ORPHAN_COL,lakh (high),deposit_per_branch,,,,,0,0,
manipur__investment_credit_agri_disbursement,manipur,investment_credit_agri_disbursement,manipur_investment_credit_agri_disbursement.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__investment_credit_agri_outstanding,manipur,investment_credit_agri_outstanding,manipur_investment_credit_agri_outstanding.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__jlg,manipur,jlg,manipur_jlg.csv,A/raw,23,23,100.0,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__kcc,manipur,kcc,manipur_kcc.csv,A/raw,37,23,37.8,December 2025,100,75,50,,SPARSE,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__kcc_crops,manipur,kcc_crops,manipur_kcc_crops.csv,A/raw,9,9,100.0,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__minority_disbursement,manipur,minority_disbursement,manipur_minority_disbursement.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__minority_outstanding,manipur,minority_outstanding,manipur_minority_outstanding.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__msme_npa,manipur,msme_npa,manipur_msme_npa.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__msme_outstanding,manipur,msme_outstanding,manipur_msme_outstanding.csv,A/raw,24,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__non_ps_npa,manipur,non_ps_npa,manipur_non_ps_npa.csv,A/raw,23,23,100.0,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__non_ps_outstanding,manipur,non_ps_outstanding,manipur_non_ps_outstanding.csv,A/raw,1,1,100.0,June 2020,100,50,25,,NO_TREND;STALE,REDUNDANT_COL;HEADER_STYLE;ORPHAN_COL,lakh (high),deposit_per_branch,,,,,0,0,
manipur__nrlm,manipur,nrlm,manipur_nrlm.csv,A/raw,26,23,41.8,December 2025,100,50,50,,SPARSE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__nulm,manipur,nulm,manipur_nulm.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__other_ps_npa,manipur,other_ps_npa,manipur_other_ps_npa.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__other_ps_outstanding,manipur,other_ps_outstanding,manipur_other_ps_outstanding.csv,A/raw,24,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__pmegp,manipur,pmegp,manipur_pmegp.csv,A/raw,27,23,46.3,December 2025,100,75,50,,SPARSE,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
