observation_id,release_id,schema_version,state_lgd_code,district_lgd_code,district,boundary_version,boundary_status,period,financial_year,periodicity,indicator_id,value,unit,source_value,source_field_label,source_id,source_artifact,source_table,source_page,missing_reason,quality_status,quality_flags
obs-77f7541c413fdaddd26c,meghalaya-standardized-preview-v1,observations-v1,17,279,West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2022-12-31,2022-23,quarterly,aadhaar_seeded_casa,8023,count,8023,Number of Aadhaar seeded CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-9a0064644676bec9cdb7,meghalaya-standardized-preview-v1,observations-v1,17,279,West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2022-12-31,2022-23,quarterly,aadhaar_authenticated_casa,3733,count,3733,Number of Authenticated CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-aec003c4943fff30d528,meghalaya-standardized-preview-v1,observations-v1,17,279,West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2022-12-31,2022-23,quarterly,operative_casa,139139,count,139139,Number of operative CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-7153a7a1150fa4b42694,meghalaya-standardized-preview-v1,observations-v1,17,273,East Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,credit_deposit_ratio,63.59,percent,63.59,Overall CD Ratio,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-fadcc35ab9ed86ed578a,meghalaya-standardized-preview-v1,observations-v1,17,273,East Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,total_advances_lakh,30871.50,INR lakh,30871.50,Total Advances,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-f4c5824e13a77b61d597,meghalaya-standardized-preview-v1,observations-v1,17,273,East Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,total_deposits_lakh,48547.24,INR lakh,48547.24,Total Deposit,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-e7069629180569d98c6f,meghalaya-standardized-preview-v1,observations-v1,17,657,East Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,credit_deposit_ratio,16.80,percent,16.80,Overall CD Ratio,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-8d1983e005b541a09649,meghalaya-standardized-preview-v1,observations-v1,17,657,East Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,total_advances_lakh,27510.98,INR lakh,27510.98,Total Advances,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-f8aea23b86c0d0ad4426,meghalaya-standardized-preview-v1,observations-v1,17,657,East Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,total_deposits_lakh,163796.21,INR lakh,163796.21,Total Deposit,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-cd173131c82b22df6b1f,meghalaya-standardized-preview-v1,observations-v1,17,274,East Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,credit_deposit_ratio,40.75,percent,40.75,Overall CD Ratio,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-0e908c64c58351b5deee,meghalaya-standardized-preview-v1,observations-v1,17,274,East Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,total_advances_lakh,965213.59,INR lakh,965213.59,Total Advances,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-c8ecffb252e3cea43e4e,meghalaya-standardized-preview-v1,observations-v1,17,274,East Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,total_deposits_lakh,2368898.51,INR lakh,2368898.51,Total Deposit,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-21448538740c467e7b37,meghalaya-standardized-preview-v1,observations-v1,17,740,Eastern West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2023-03-31,2022-23,quarterly,credit_deposit_ratio,36.77,percent,36.77,Overall CD Ratio,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-a3eab92bb36a2e5c2b97,meghalaya-standardized-preview-v1,observations-v1,17,740,Eastern West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2023-03-31,2022-23,quarterly,total_advances_lakh,15799.98,INR lakh,15799.98,Total Advances,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-bb8f4b02ac444cb8c194,meghalaya-standardized-preview-v1,observations-v1,17,740,Eastern West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2023-03-31,2022-23,quarterly,total_deposits_lakh,42966.39,INR lakh,42966.39,Total Deposit,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-31484324d4682499e28d,meghalaya-standardized-preview-v1,observations-v1,17,656,North Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,credit_deposit_ratio,58.74,percent,58.74,Overall CD Ratio,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-a5be9b0f881023d965ce,meghalaya-standardized-preview-v1,observations-v1,17,656,North Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,total_advances_lakh,22189.30,INR lakh,22189.30,Total Advances,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-0be1b39d64243a0af4df,meghalaya-standardized-preview-v1,observations-v1,17,656,North Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,total_deposits_lakh,37773.61,INR lakh,37773.61,Total Deposit,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-97eefb71a9420098b7e4,meghalaya-standardized-preview-v1,observations-v1,17,276,Ri Bhoi,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,credit_deposit_ratio,89.37,percent,89.37,Overall CD Ratio,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-a9f5f718fe733b57e953,meghalaya-standardized-preview-v1,observations-v1,17,276,Ri Bhoi,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,total_advances_lakh,206221.94,INR lakh,206221.94,Total Advances,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-90b123a4f42cff31143e,meghalaya-standardized-preview-v1,observations-v1,17,276,Ri Bhoi,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,total_deposits_lakh,230755.59,INR lakh,230755.59,Total Deposit,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-9860aeb5f5d431d8834e,meghalaya-standardized-preview-v1,observations-v1,17,277,South Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,credit_deposit_ratio,53.77,percent,53.77,Overall CD Ratio,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-c00c913c3972e6129b80,meghalaya-standardized-preview-v1,observations-v1,17,277,South Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,total_advances_lakh,16228.72,INR lakh,16228.72,Total Advances,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-b5e0e185fbd224fa808d,meghalaya-standardized-preview-v1,observations-v1,17,277,South Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,total_deposits_lakh,30182.97,INR lakh,30182.97,Total Deposit,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-3a3244816c2b9fe6b32b,meghalaya-standardized-preview-v1,observations-v1,17,663,South West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,credit_deposit_ratio,63.06,percent,63.06,Overall CD Ratio,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-f60bb9a4d767785df0a5,meghalaya-standardized-preview-v1,observations-v1,17,663,South West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,total_advances_lakh,23233.36,INR lakh,23233.36,Total Advances,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-e2d8ced25779a3a4f280,meghalaya-standardized-preview-v1,observations-v1,17,663,South West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,total_deposits_lakh,36845.75,INR lakh,36845.75,Total Deposit,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-9635fe1a7e2b54dafe4b,meghalaya-standardized-preview-v1,observations-v1,17,658,South West Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,credit_deposit_ratio,35.14,percent,35.14,Overall CD Ratio,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-e0738d0c21610ef76d29,meghalaya-standardized-preview-v1,observations-v1,17,658,South West Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,total_advances_lakh,11161.64,INR lakh,11161.64,Total Advances,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-61326224d8040c263e55,meghalaya-standardized-preview-v1,observations-v1,17,658,South West Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,total_deposits_lakh,31767.61,INR lakh,31767.61,Total Deposit,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-b44ca6d96fe4f5b3562b,meghalaya-standardized-preview-v1,observations-v1,17,278,West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,credit_deposit_ratio,52.77,percent,52.77,Overall CD Ratio,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-2e44abdc315a2b87e576,meghalaya-standardized-preview-v1,observations-v1,17,278,West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,total_advances_lakh,127235.23,INR lakh,127235.23,Total Advances,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-48bc72eb4934c2eef973,meghalaya-standardized-preview-v1,observations-v1,17,278,West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,total_deposits_lakh,241097.45,INR lakh,241097.45,Total Deposit,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-dc546809829d665e4a1f,meghalaya-standardized-preview-v1,observations-v1,17,275,West Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,credit_deposit_ratio,26.56,percent,26.56,Overall CD Ratio,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-09b863bc3bd2eaeac091,meghalaya-standardized-preview-v1,observations-v1,17,275,West Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,total_advances_lakh,73327.15,INR lakh,73327.15,Total Advances,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-05db57dc3fb3eb605362,meghalaya-standardized-preview-v1,observations-v1,17,275,West Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,total_deposits_lakh,276109.21,INR lakh,276109.21,Total Deposit,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-082136690b34c9b8a368,meghalaya-standardized-preview-v1,observations-v1,17,279,West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2023-03-31,2022-23,quarterly,credit_deposit_ratio,37.88,percent,37.88,Overall CD Ratio,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-902ae6a4de58d284a85e,meghalaya-standardized-preview-v1,observations-v1,17,279,West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2023-03-31,2022-23,quarterly,total_advances_lakh,24315.48,INR lakh,24315.48,Total Advances,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-ff325dbf596425a7533b,meghalaya-standardized-preview-v1,observations-v1,17,279,West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2023-03-31,2022-23,quarterly,total_deposits_lakh,64197.58,INR lakh,64197.58,Total Deposit,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,credit_deposit_ratio,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-d419c8d80324e6d7c237,meghalaya-standardized-preview-v1,observations-v1,17,273,East Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,atm_count,12,count,12,Total ATM,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,branch_network,,,suspect,source_document_unlinked
obs-b5bb049d146165c407cf,meghalaya-standardized-preview-v1,observations-v1,17,273,East Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,csp_count,56,count,56,Total CSP,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,branch_network,,,suspect,source_document_unlinked
obs-343eefa8d7e0607fd728,meghalaya-standardized-preview-v1,observations-v1,17,657,East Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,atm_count,18,count,18,Total ATM,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,branch_network,,,suspect,source_document_unlinked
obs-49c095ec72fd037f43f6,meghalaya-standardized-preview-v1,observations-v1,17,657,East Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,csp_count,104,count,104,Total CSP,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,branch_network,,,suspect,source_document_unlinked
obs-36de8416c8bd848e5e17,meghalaya-standardized-preview-v1,observations-v1,17,274,East Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,atm_count,301,count,301,Total ATM,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,branch_network,,,suspect,source_document_unlinked
obs-5e453f09b213c3a31f8e,meghalaya-standardized-preview-v1,observations-v1,17,274,East Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,csp_count,194,count,194,Total CSP,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,branch_network,,,suspect,source_document_unlinked
obs-2bceea4a695c9213b8b3,meghalaya-standardized-preview-v1,observations-v1,17,740,Eastern West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2023-03-31,2022-23,quarterly,atm_count,6,count,6,Total ATM,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,branch_network,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-7a2055186bf3af79d9ae,meghalaya-standardized-preview-v1,observations-v1,17,740,Eastern West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2023-03-31,2022-23,quarterly,csp_count,48,count,48,Total CSP,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,branch_network,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-3ae106b60573da85c30d,meghalaya-standardized-preview-v1,observations-v1,17,656,North Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,atm_count,7,count,7,Total ATM,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,branch_network,,,suspect,source_document_unlinked
obs-73f2beb04c90c3f055ee,meghalaya-standardized-preview-v1,observations-v1,17,656,North Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,csp_count,87,count,87,Total CSP,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,branch_network,,,suspect,source_document_unlinked
obs-a2fde0b26166a4f6dbdb,meghalaya-standardized-preview-v1,observations-v1,17,276,Ri Bhoi,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,atm_count,42,count,42,Total ATM,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,branch_network,,,suspect,source_document_unlinked
obs-189bfe7fa679b26cbeeb,meghalaya-standardized-preview-v1,observations-v1,17,276,Ri Bhoi,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,csp_count,108,count,108,Total CSP,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,branch_network,,,suspect,source_document_unlinked
obs-0fdb4411339427575dd3,meghalaya-standardized-preview-v1,observations-v1,17,277,South Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,atm_count,3,count,3,Total ATM,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,branch_network,,,suspect,source_document_unlinked
obs-ec3406ae736de918506f,meghalaya-standardized-preview-v1,observations-v1,17,277,South Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,csp_count,57,count,57,Total CSP,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,branch_network,,,suspect,source_document_unlinked
obs-1dedf62e460188ae8944,meghalaya-standardized-preview-v1,observations-v1,17,663,South West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,atm_count,7,count,7,Total ATM,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,branch_network,,,suspect,source_document_unlinked
obs-792a4ab76125b1baf52f,meghalaya-standardized-preview-v1,observations-v1,17,663,South West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,csp_count,91,count,91,Total CSP,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,branch_network,,,suspect,source_document_unlinked
obs-260841fb560e0a14884c,meghalaya-standardized-preview-v1,observations-v1,17,658,South West Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,atm_count,9,count,9,Total ATM,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,branch_network,,,suspect,source_document_unlinked
obs-97edb85470157a88b3c5,meghalaya-standardized-preview-v1,observations-v1,17,658,South West Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,csp_count,25,count,25,Total CSP,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,branch_network,,,suspect,source_document_unlinked
obs-96699cd1f06b3da33aad,meghalaya-standardized-preview-v1,observations-v1,17,278,West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,atm_count,52,count,52,Total ATM,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,branch_network,,,suspect,source_document_unlinked
obs-2352d75a78cd36cb3cb7,meghalaya-standardized-preview-v1,observations-v1,17,278,West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,csp_count,395,count,395,Total CSP,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,branch_network,,,suspect,source_document_unlinked
obs-3e5bc1424a680667d94f,meghalaya-standardized-preview-v1,observations-v1,17,275,West Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,atm_count,32,count,32,Total ATM,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,branch_network,,,suspect,source_document_unlinked
obs-0772cbe5aa1fcc1cd06b,meghalaya-standardized-preview-v1,observations-v1,17,275,West Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,csp_count,105,count,105,Total CSP,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,branch_network,,,suspect,source_document_unlinked
obs-a3c527952c8f072b47c6,meghalaya-standardized-preview-v1,observations-v1,17,279,West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2023-03-31,2022-23,quarterly,atm_count,8,count,8,Total ATM,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,branch_network,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-7592ca41838d950e9089,meghalaya-standardized-preview-v1,observations-v1,17,279,West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2023-03-31,2022-23,quarterly,csp_count,106,count,106,Total CSP,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,branch_network,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-e91a61352ef846ce0985,meghalaya-standardized-preview-v1,observations-v1,17,273,East Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,pmjdy_rural_accounts,23812,count,23812,Rural No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-c5eba58562be43cc8cf0,meghalaya-standardized-preview-v1,observations-v1,17,273,East Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,pmjdy_urban_accounts,7855,count,7855,Urban No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-c6a8dda5889ee0bb0f96,meghalaya-standardized-preview-v1,observations-v1,17,273,East Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,pmjdy_male_accounts,12767,count,12767,Male No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-47b56253193af9437cbb,meghalaya-standardized-preview-v1,observations-v1,17,273,East Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,pmjdy_female_accounts,18900,count,18900,Female No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-9ab7e8c645d82e4bd5b7,meghalaya-standardized-preview-v1,observations-v1,17,273,East Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,pmjdy_deposits_lakh,1055.22,INR lakh,1055.22,Amt Deposits held in the A/c,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-0d32c8c462f78dddc9fe,meghalaya-standardized-preview-v1,observations-v1,17,657,East Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,pmjdy_rural_accounts,39927,count,39927,Rural No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-152e1ceb4adbde8ba02f,meghalaya-standardized-preview-v1,observations-v1,17,657,East Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,pmjdy_urban_accounts,1800,count,1800,Urban No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-31dd5cf3d479d3e2a7ca,meghalaya-standardized-preview-v1,observations-v1,17,657,East Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,pmjdy_male_accounts,16173,count,16173,Male No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-990c3f9b76030c75fab0,meghalaya-standardized-preview-v1,observations-v1,17,657,East Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,pmjdy_female_accounts,25554,count,25554,Female No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-7387c469fd3be13863a3,meghalaya-standardized-preview-v1,observations-v1,17,657,East Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,pmjdy_deposits_lakh,3758.37,INR lakh,3758.37,Amt Deposits held in the A/c,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-3d4962469f34ab186534,meghalaya-standardized-preview-v1,observations-v1,17,274,East Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,pmjdy_rural_accounts,101375,count,101375,Rural No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-bfba40ccd2e6a3b77e0b,meghalaya-standardized-preview-v1,observations-v1,17,274,East Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,pmjdy_urban_accounts,54714,count,54714,Urban No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-904215646485e2df2532,meghalaya-standardized-preview-v1,observations-v1,17,274,East Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2023-03-31,2022-23,quarterly,pmjdy_male_accounts,64470,count,64470,Male No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
