state_slug,indicator_id,source_field,source_artifact,source_artifact_sha256,state_record_count,present_count,absent_count,nonblank_count,numeric_count,zero_count,presence_period_count,numeric_period_count,numeric_district_label_count,numeric_periods,blank_count,null_count,missing_marker_count,percentage_text_count,spreadsheet_error_count,split_numeric_tokens_count,invalid_numeric_grouping_count,non_finite_count,text_count,unsupported_type_count,unit_status,measure_type_status,cross_state_comparable
arunachal-pradesh,slbc.arunachal-pradesh.flc_report__bank,flc_report__bank,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,24,587,24,0,0,1,0,0,,0,0,0,0,0,0,0,0,24,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.flc_report__no_of_camps_conducted_during_the_quarter,flc_report__no_of_camps_conducted_during_the_quarter,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,330,281,330,330,143,15,15,24,2019-09|2019-12|2020-06|2020-09|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.flc_report__no_of_rural_branches_in_district,flc_report__no_of_rural_branches_in_district,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,174,437,174,174,0,8,8,24,2019-09|2019-12|2020-06|2020-09|2021-09|2021-12|2022-03|2022-06,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.flc_report__number_of_rural_branches,flc_report__number_of_rural_branches,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,190,421,190,190,14,8,8,24,2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.govt_sponsored_npa__nrlm_irregular,govt_sponsored_npa__nrlm_irregular,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,172,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.govt_sponsored_npa__nrlm_npa,govt_sponsored_npa__nrlm_npa,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,244,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.govt_sponsored_npa__nrlm_o_s,govt_sponsored_npa__nrlm_o_s,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,103,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.govt_sponsored_npa__nulm_npa,govt_sponsored_npa__nulm_npa,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,292,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.govt_sponsored_npa__nulm_o_s,govt_sponsored_npa__nulm_o_s,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,218,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.govt_sponsored_npa__pmegp_npa,govt_sponsored_npa__pmegp_npa,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,41,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.govt_sponsored_npa__pmegp_o_s,govt_sponsored_npa__pmegp_o_s,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,19,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.govt_sponsored_npa__shg_npa,govt_sponsored_npa__shg_npa,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,153,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.govt_sponsored_npa__shg_o_s,govt_sponsored_npa__shg_o_s,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,32,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.govt_sponsored_npa__sui_npa,govt_sponsored_npa__sui_npa,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,236,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.govt_sponsored_npa__sui_o_s,govt_sponsored_npa__sui_o_s,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,44,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.housing_pmay__current_year_disbursed_under_pmay,housing_pmay__current_year_disbursed_under_pmay,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,292,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.housing_pmay__housing_loan_eligible_under_pmay_o_s,housing_pmay__housing_loan_eligible_under_pmay_o_s,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,260,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.housing_pmay__housing_loan_nps_o_s,housing_pmay__housing_loan_nps_o_s,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,65,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.housing_pmay__housing_loan_ps_o_s,housing_pmay__housing_loan_ps_o_s,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,23,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.housing_pmay__pmay_o_s,housing_pmay__pmay_o_s,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,248,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.housing_pmay__rural_housing_loan_o_s,housing_pmay__rural_housing_loan_o_s,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,46,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.investment_credit_agri_disbursement__clinic,investment_credit_agri_disbursement__clinic,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,309,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.investment_credit_agri_disbursement__dairy,investment_credit_agri_disbursement__dairy,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,192,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.investment_credit_agri_disbursement__farm_mechanisation,investment_credit_agri_disbursement__farm_mechanisation,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,158,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.investment_credit_agri_disbursement__farm_production,investment_credit_agri_disbursement__farm_production,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,302,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.investment_credit_agri_disbursement__fisheries,investment_credit_agri_disbursement__fisheries,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,205,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.investment_credit_agri_disbursement__godown,investment_credit_agri_disbursement__godown,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,301,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.investment_credit_agri_disbursement__kccs_for_ah_and_allied_activities,investment_credit_agri_disbursement__kccs_for_ah_and_allied_activities,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,189,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.investment_credit_agri_disbursement__other,investment_credit_agri_disbursement__other,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,177,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.investment_credit_agri_disbursement__poultry,investment_credit_agri_disbursement__poultry,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,177,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.investment_credit_agri_disbursement__total_ic_agri_dis,investment_credit_agri_disbursement__total_ic_agri_dis,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,62,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.investment_credit_agri_outstanding__clinic,investment_credit_agri_outstanding__clinic,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,307,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.investment_credit_agri_outstanding__dairy,investment_credit_agri_outstanding__dairy,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,144,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.investment_credit_agri_outstanding__farm_mechanisation,investment_credit_agri_outstanding__farm_mechanisation,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,68,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.investment_credit_agri_outstanding__farm_production,investment_credit_agri_outstanding__farm_production,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,298,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.investment_credit_agri_outstanding__fisheries,investment_credit_agri_outstanding__fisheries,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,178,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.investment_credit_agri_outstanding__godown,investment_credit_agri_outstanding__godown,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,286,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.investment_credit_agri_outstanding__kccs_for_ah_and_allied_activities,investment_credit_agri_outstanding__kccs_for_ah_and_allied_activities,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,134,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.investment_credit_agri_outstanding__other,investment_credit_agri_outstanding__other,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,147,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.investment_credit_agri_outstanding__poultry,investment_credit_agri_outstanding__poultry,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,128,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.investment_credit_agri_outstanding__total_ic_agri_o_s,investment_credit_agri_outstanding__total_ic_agri_o_s,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,29,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.jlg__disbursement_amt,jlg__disbursement_amt,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,297,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.jlg__disbursement_no,jlg__disbursement_no,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,297,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.jlg__outstanding_amt,jlg__outstanding_amt,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,240,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.jlg__outstanding_no,jlg__outstanding_no,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,310,301,310,310,240,13,13,24,2021-03|2021-09|2021-12|2022-03|2022-06|2022-09|2023-03|2023-06|2023-09|2024-06|2024-09|2024-12|2025-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.kcc__ah_card_activated,kcc__ah_card_activated,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,48,563,48,48,43,2,2,24,2021-12|2022-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.kcc__ah_kcc_disbursement,kcc__ah_kcc_disbursement,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,46,565,46,46,33,2,2,24,2021-03|2021-09,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.kcc__ah_kcc_outstanding,kcc__ah_kcc_outstanding,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,46,565,46,46,32,2,2,24,2021-03|2021-09,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.kcc__ah_kcc_rupay_card_activated,kcc__ah_kcc_rupay_card_activated,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,46,565,46,46,43,2,2,24,2021-03|2021-09,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.kcc__ah_kcc_total_outstanding,kcc__ah_kcc_total_outstanding,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,48,563,48,48,29,2,2,24,2021-12|2022-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.kcc__ah_no_of_rupay_card_issued,kcc__ah_no_of_rupay_card_issued,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,48,563,48,48,43,2,2,24,2021-12|2022-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.kcc__fishery_card_activated,kcc__fishery_card_activated,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,48,563,48,48,46,2,2,24,2021-12|2022-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.kcc__fishery_kcc_disbursement,kcc__fishery_kcc_disbursement,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,46,565,46,46,38,2,2,24,2021-03|2021-09,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.kcc__fishery_kcc_outstanding,kcc__fishery_kcc_outstanding,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,94,517,94,94,60,4,4,24,2021-03|2021-09|2021-12|2022-03,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
arunachal-pradesh,slbc.arunachal-pradesh.kcc__fishery_kcc_rupay_card_activated,kcc__fishery_kcc_rupay_card_activated,/slbc-data/arunachal-pradesh/arunachal-pradesh_fi_timeseries.json,d2f10bd3552b2a96149d5d3373b2f999080ed0f5548f7981522d92548eebcc2d,611,46,565,46,46,46,2,2,24,2021-03|2021-09,0,0,0,0,0,0,0,0,0,0,not-reviewed,not-reviewed,false
