district,period,priority_sector__agri_achievement_amt,priority_sector__agri_achievement_pct,priority_sector__agri_target_amt,priority_sector__msme_achievement_amt,priority_sector__msme_achievement_pct,priority_sector__msme_target_amt,priority_sector__ops_achievement_amt,priority_sector__ops_achievement_pct,priority_sector__ops_target_amt,priority_sector__total_ps_achievement_amt,priority_sector__total_ps_achievement_pct,priority_sector__total_ps_target_amt
Mansa,December 2023,349837.15,98.96306322935253,353502.75,104892.64,167.87522906413795,62482.50000000001,7075.28,29.897970610295904,23664.749999999996,461805.07000000007,105.03925167747073,439650.0
Moga,December 2023,590997.9199999999,103.05574795021222,573474.0,109436.55000000002,111.13214875970114,98474.25,10474.039999999999,42.85175411680475,24442.5,710908.5099999999,102.0847146519393,696390.75
Pathankot,December 2023,75283.22,96.80363641039487,77769.0,87716.89,103.57133031652836,84692.25,20097.26,65.03020595706127,30904.5,183097.37,94.68965936314987,193365.75000000003
Patiala,December 2023,579593.15259045,77.22310026436833,750543.75,716638.6715865338,107.21174322430727,668433.0,727446.3900124299,101.68127385797467,715418.25,2023678.214189414,94.81273214139902,2134395.0
Rupnagar,December 2023,55289.14149999999,51.99560959897681,106334.25,83651.10110999999,127.47125817732976,65623.5,5205.22416,39.72013323413267,13104.749999999998,144145.46677,77.89015428301249,185062.49999999997
S.a.s Nagar,December 2023,110979.51396400001,60.15174260274772,184499.24999999997,399073.174639225,130.1649920828288,306590.25,62021.7770842,125.76336822893064,49316.25,572074.4656874251,105.86017370974032,540405.7500000001
Sangrur,December 2023,491233.03179250006,100.66168141910723,488004.0,188200.48011739997,101.82644917274337,184824.75,25301.460063399998,77.47222433008,32658.749999999996,704734.9719733001,99.89333219558108,705487.5
Shahid Bhagat Singh Nagar,December 2023,105012.79,63.398302641727,165639.75,41732.65,77.83836462151098,53614.5,47501.43,65.88224769592443,72100.5,194246.87000000002,66.67022590158561,291354.75
Sri Muktsar Sahib,December 2023,210735.53999999998,117.43445370424548,179449.5,51269.15,92.64853240809762,55337.25000000001,11204.17,90.06386527601937,12440.25,273208.86,110.50931330315863,247227.0
Tarn Taran,December 2023,262488.86400039995,95.72086393126766,274223.25,42196.0277135,127.61731680049601,33064.5,19306.50256,21.668900235976782,89097.75,323991.3942738999,81.73643946963244,396385.5
Amritsar,June 2024,172203.1,33.6860524256651,511200.0,464926.26728000003,46.867567266129036,992000.0,30027.905792899997,48.90538402752442,61400.0,667157.2730729001,42.64075630019814,1564600.0
Barnala,June 2024,93302.0,40.268450582649976,231700.0,62266.0603054,40.5377996779948,153600.0,1502.5638880000001,16.332216173913043,9200.0,157070.62419340003,39.815113863979725,394500.0
Bathinda,June 2024,296035.621,37.055403805232196,798900.0,420486.5951385,63.52720881379362,661900.0,11916.5571436,33.56776660169014,35500.0,728438.7732821,48.68266880185123,1496300.0
Faridkot,June 2024,140804.89898,42.68108486814186,329900.0,57982.82406469999,41.44590712273051,139900.0,16293.9483193,121.59662924850747,13400.0,215081.67136399998,44.51193529884105,483200.0
Fatehgarh Sahib,June 2024,92424.73654990002,39.430348357465874,234400.0,321798.05163410003,51.46298602816248,625300.0,1893.2668694,16.46319016869565,11500.0,416116.05505340005,47.76355085553261,871200.0
Fazilka,June 2024,203754.03837,41.95923360172982,485600.0,75492.50874920002,34.174970008691716,220900.0,18096.789050699997,90.4839452535,20000.0,297343.3361699,40.92819493047488,726500.0
Ferozepur,June 2024,215128.33500000002,43.49541750909827,494600.0,73356.17823979999,36.26108662372714,202300.0,1589.8168968,17.863111200000002,8900.0,290074.3301366,41.098658279484276,705800.0
Gurdaspur,June 2024,140023.0,38.61638168781026,362600.0,103286.7648062,43.59930975356691,236900.0,3776.6680946,17.012018444144143,22200.0,247086.43290080005,39.74367587273605,621700.0
Hoshiarpur,June 2024,114038.13410600001,32.92093940704388,346400.0,115157.00000329998,38.29630861433322,300700.0,4950.9028529,23.243675365727697,21300.0,234146.03696219996,35.03082539829443,668400.0
Jalandhar,June 2024,137817.04663730002,30.95620993650045,445200.0,555684.2668970001,46.500775472552306,1195000.0,25131.596431500002,37.067251373893804,67800.0,718632.9099658001,42.07452634460188,1708000.0
Kapurthala,June 2024,75034.70000000001,35.22755868544601,213000.0,72939.3709311,36.252172430964215,201200.0,9557.5833819,55.246146716184974,17300.0,157531.654313,36.50791525214368,431500.0
Ludhiana,June 2024,305000.0,44.09426051756542,691700.0,2113645.7329614996,54.22663381808969,3897800.0,33879.711473999996,33.610824875,100800.0,2452525.4444354996,52.289308667579895,4690300.0
Malerkotla,June 2024,39000.0,40.123456790123456,97200.0,55370.9386427,52.68405199115128,105100.0,590.8861661999999,4.7270893296,12500.0,94961.82480890001,44.20941564660149,214800.0
Mansa,June 2024,158548.35,41.342464146023474,383500.0,74465.1237018,36.02570087169811,206700.0,16083.6267676,263.6660125836066,6100.0,249097.1004694,41.773788440281734,596300.0
Moga,June 2024,172019.784268,37.93159520793826,453500.0,79894.7904999,41.055904676207604,194600.0,1348.6582207,9.11255554527027,14800.0,253263.2329886,38.20534514837834,662900.0
Pathankot,June 2024,28500.0,28.386454183266935,100400.0,66547.9633211,51.46787573170921,129300.0,1483.9231708,15.14207317142857,9800.0,96531.88649190002,40.30558934943633,239500.0
Patiala,June 2024,257903.80964000002,40.58281819669552,635500.0,336371.73043510003,46.09726331850076,729700.0,18919.8476871,30.9653808299509,61100.0,613195.3877622001,42.992034478174304,1426300.0
Rupnagar,June 2024,52721.216588999996,32.889093318153456,160300.0,67272.56031999999,55.92066527015793,120300.0,3461.5673942999997,26.42417858244275,13100.0,123455.3443033,42.03450606172965,293700.0
S.a.s Nagar,June 2024,75104.0634873,29.886217066175885,251300.0,299462.6144669,55.94295058227162,535300.0,13462.778320399999,15.281246674687853,88100.0,388029.4562746,44.36143320848291,874700.0
Sangrur,June 2024,281261.87741,43.49858914475719,646600.0,164697.4410564,53.40383951245137,308400.0,2727.8568747,11.912038754148472,22900.0,448687.1753410999,45.88272577370896,977900.0
Shahid Bhagat Singh Nagar,June 2024,52600.0,44.61407972858355,117900.0,24980.7790007,23.58902644069877,105900.0,5510.571752700001,33.397404561818185,16500.0,83091.35075340001,34.57817343046192,240300.0
Sri Muktsar Sahib,June 2024,177395.9718981,39.63270149644772,447600.0,89535.991225,44.193480367719644,202600.0,3630.396828,32.127405557522124,11300.0,270562.3599511,40.90133937280424,661500.0
Tarn Taran,June 2024,133251.08393989998,40.16006146470765,331800.0,61074.607425400005,55.98039177396884,109100.0,11972.0546148,112.94391146037736,10600.0,206297.74598009998,45.69163809083056,451500.0
Amritsar,September 2024,265000.0,51.845385161443666,511200.0,619900.0,62.48811733430444,992000.0,45800.0,74.55909997100977,61400.0,930700.0,59.484534084353825,1564600.0
Barnala,September 2024,131800.0,56.86815476076823,231700.0,78900.0,51.3946848626302,153600.0,3000.0,32.23431675543478,9200.0,213700.0,54.16256214732572,394500.0
Bathinda,September 2024,430100.0,53.8304092551258,798900.0,541100.0,81.75239732118143,661900.0,23800.0,66.91101856619717,35500.0,994900.0,66.49225883840806,1496300.0
Faridkot,September 2024,191700.0,58.111088069899964,329900.0,71900.0,51.38976893023588,139900.0,22000.0,163.92719436641792,13400.0,285600.0,59.09954683797598,483200.0
Fatehgarh Sahib,September 2024,118700.0,50.646821681740605,234400.0,390100.0,62.380256480681275,625300.0,3400.0,29.406132838260874,11500.0,512200.0,58.788062336099635,871200.0
Fazilka,September 2024,305300.0,62.87793216239703,485600.0,90900.0,41.160614713445,220900.0,28700.0,143.685494595,20000.0,425000.0,58.499123936902954,726500.0
Ferozepur,September 2024,305000.0,61.67504603004449,494600.0,101400.0,50.133148003213044,202300.0,22200.0,249.37793768539325,8900.0,428700.0,60.733745045211116,705800.0
Gurdaspur,September 2024,224100.0,61.800310257528956,362600.0,137700.0,58.127308153989034,236900.0,7900.0,35.49427947657657,22200.0,369700.0,59.461355646517625,621700.0
Hoshiarpur,September 2024,181700.0,52.45298527806005,346400.0,159000.0,52.87086656850681,300700.0,9600.0,45.18856213849765,21300.0,350300.0,52.409485414452426,668400.0
Jalandhar,September 2024,217600.0,48.86812410709793,445200.0,758500.0,63.46930081007531,1195000.0,41200.0,60.79357210516224,67800.0,1017200.0,59.55720580166862,1708000.0
Kapurthala,September 2024,124200.0,58.31153281248827,213000.0,100200.0,49.80139829652087,201200.0,14900.0,85.90366954219654,17300.0,239300.0,55.449666997450755,431500.0
Ludhiana,September 2024,407700.0,58.93526232023999,691700.0,2823200.0,72.42996919545385,3897800.0,74900.0,74.28676920902778,100800.0,3305700.0,70.47974782278746,4690300.0
Malerkotla,September 2024,57300.0,58.96143694876543,97200.0,67800.0,64.51802019590865,105100.0,1300.0,10.3739466056,12500.0,126400.0,58.852746399348234,214800.0
Mansa,September 2024,219600.0,57.262365180912646,383500.0,93300.0,45.122691060038704,206700.0,21700.0,356.2661847704918,6100.0,334600.0,56.113032057840016,596300.0
Moga,September 2024,256500.0,56.5566800878721,453500.0,107000.0,54.967589162333,194600.0,3300.0,22.092252593918918,14800.0,366700.0,55.32073104424499,662900.0
Pathankot,September 2024,41300.0,41.13693864143426,100400.0,98400.0,76.11741575212683,129300.0,2900.0,29.10326878571428,9800.0,142600.0,59.529613905845515,239500.0
Patiala,September 2024,369400.0,58.121604870448465,635500.0,433100.0,59.34672638539126,729700.0,21100.0,34.49757097888707,61100.0,823500.0,57.73637223964102,1426300.0
Rupnagar,September 2024,80000.0,49.92853986593887,160300.0,98200.0,81.61111009850373,120300.0,7800.0,59.592614138167946,13100.0,186000.0,63.33682237170583,293700.0
S.a.s Nagar,September 2024,118200.0,47.036888544448864,251300.0,419000.0,78.27564554085559,535300.0,25200.0,28.603777869012486,88100.0,562400.0,64.29783466274152,874700.0
Sangrur,September 2024,372800.0,57.65477102660067,646600.0,208900.0,67.74789669610894,308400.0,6400.0,27.867650663755455,22900.0,588100.0,60.14029602932814,977900.0
Shahid Bhagat Singh Nagar,September 2024,82800.0,70.19582186573368,117900.0,32200.0,30.44444839773371,105900.0,10100.0,60.9499109369697,16500.0,125100.0,52.0425635195589,240300.0
Sri Muktsar Sahib,September 2024,282400.0,63.09852367229669,447600.0,112900.0,55.74442472852913,202600.0,20400.0,180.53977882477875,11300.0,415800.0,62.852334310566896,661500.0
Tarn Taran,September 2024,200400.0,60.406275029445446,331800.0,76700.0,70.28649411888176,109100.0,16600.0,156.76631211226416,10600.0,293700.0,65.05599439984496,451500.0
Amritsar,December 2024,383892.0567812,75.10062208502532,511170.2754560087,803934.322224,81.03819858136842,992043.6735976918,47777.771868100004,77.8671493121702,61358.059579860084,1235604.1508733,78.97393945788605,1564572.0086335607
Barnala,December 2024,200686.762696,86.62267553620606,231679.24732608616,94352.3934864,61.445151968955344,153555.47258483592,5338.6653361,58.15122787074743,9180.657969881971,300377.8215185,76.1577358196406,394415.37788080407
Bathinda,December 2024,685885.1517851001,89.43606099688355,766900.0,637443.1309917,90.88154134469633,701400.0,40296.3701946,143.91560783785715,28000.0,1363624.6529714002,91.13310519089757,1496300.0
Faridkot,December 2024,279901.26477420004,84.84137629350687,329911.27325173013,85520.6529534,61.1375462305051,139882.3770763779,5321.296814,39.65315150006901,13419.606292808126,370743.2145416,76.7245536958541,483213.25662091613
Fatehgarh Sahib,December 2024,179778.4219916,76.7102459260256,234360.37757585428,477880.79688,76.42367438617474,625304.659476632,5481.9670602999995,47.60093886306926,11516.510369826197,663141.1859319,76.11974655501247,871181.5474223125
Fazilka,December 2024,432375.04649599997,89.04622371477751,485562.47357657005,114764.8295227,51.74248400482418,221800.0,8995.476732699999,47.344614382631576,19000.0,556135.3527514,76.56443896571628,726362.47357657
Ferozepur,December 2024,430557.27852269995,87.05161312630408,494600.0,127420.8029655,62.986061772367776,202300.0,7057.200946999999,79.29439266292134,8900.0,565035.2824352,80.0560048788892,705800.0
Gurdaspur,December 2024,308361.55193669995,77.1675555397147,399600.0,168475.4438615,83.28000190879882,202300.0,15160.4146733,76.1829883080402,19900.0,491997.4104714999,79.124704160743,621800.0
Hoshiarpur,December 2024,262900.5910722,75.89058964700311,346420.54080097907,203441.2770161,67.66551657866054,300657.24360443087,14122.614669999999,66.4291098814625,21259.677715388163,480464.4827583,71.88950343044796,668337.4621207981
Jalandhar,December 2024,342309.8815639,76.8868944638222,445212.26140167227,931228.7520996,78.25451698315966,1190000.0,49877.4011571,68.51291367733516,72800.0,1323416.0348206,77.48281816984995,1708012.2614016724
Kapurthala,December 2024,174609.26499290002,81.96023513828557,213041.43978881274,132916.1183412,66.07223342899844,201167.89072074022,10517.261508900001,60.81420007206564,17294.088381392678,318042.644843,73.7057068192962,431503.41889094573
Ludhiana,December 2024,608158.2459629,85.47550891959241,711500.0,3332424.8403241,85.931532757197,3878000.0,91523.0105143,90.78521091660761,100812.68698970156,4032106.0968013,85.9666799611425,4690312.686989701
Malerkotla,December 2024,84991.61770110001,87.44147613538294,97198.2878805821,78245.2354461,74.44730158721187,105101.50640508979,2651.9946679,21.232252456145805,12490.406627264663,165888.84781510002,77.23296831513356,214790.20091293656
Mansa,December 2024,321580.4264237,83.84589456438115,383537.4744278912,111205.448875,54.299535583496095,204800.0,5568.228988700001,68.7435677617284,8100.0,438354.10428739997,73.49539944784215,596437.4744278912
Moga,December 2024,370215.2865873,81.63082985982061,453523.85516972817,133214.672623,68.4674707502223,194566.37022416588,6555.5450335000005,44.30546322420101,14796.245330573947,509985.50424380007,76.93406439362647,662886.470724468
Pathankot,December 2024,54998.07505279999,53.97259573385672,101900.0,119179.78788,93.25492009389671,127800.0,4936.4000913,49.862627184848485,9900.0,179114.2630241,74.75553548585142,239600.0
Patiala,December 2024,537676.9655943001,84.61015722232472,635475.6724792279,528322.261041,72.40266699205152,729700.0,35844.7935848,58.64676000687473,61119.819032795975,1101844.0202201002,77.2521561469727,1426295.4915120238
Rupnagar,December 2024,112681.3630349,71.40770788016478,157800.0,116293.46336660002,94.7015173995114,122800.0,10785.9592003,82.30341397758112,13105.117611813796,239760.78560180005,81.63316579273527,293705.11761181377
S.a.s Nagar,December 2024,181822.0727952,79.88667521757469,227600.0,534517.6648349001,95.58613462712803,559200.0,57230.250213800005,65.10836201797497,87900.0,773569.9878439,88.43832032055562,874700.0
Sangrur,December 2024,567812.2361868,87.8149944691804,646600.548823219,257183.39583010002,83.39280020431259,308400.0,11676.018040300001,50.90487033516814,22936.937003125036,836671.6500572,85.5547171658139,977937.485826344
Shahid Bhagat Singh Nagar,December 2024,113765.6059341,96.49546175234408,117897.36415384985,42018.034936,39.67708681397545,105900.0,5183.1144691,31.35282085276772,16531.573007225765,160966.7553392,66.97768368663623,240328.93716107565
Sri Muktsar Sahib,December 2024,382800.4887271,85.52289739211349,447600.0,132005.5436692,65.47894031210318,201600.0,7413.441758000001,59.78582062903226,12400.0,522219.47415430006,78.9328104828144,661600.0
Tarn Taran,December 2024,287619.6711591,86.68465074113925,331800.0,87790.4288966,82.74309980829406,106100.0,3853.7105083,28.33610667867647,13600.0,379263.810564,84.00084397873754,451500.0
Amritsar,March 2025,483242.06170709996,94.53641671085153,511170.2754560087,870564.0095509,87.75460523766657,992043.6735976918,51870.2123002,84.53691765250294,61358.059579860084,1405676.2835581999,89.84414113261975,1564572.0086335607
Barnala,March 2025,237443.38634299996,102.48798245135906,231679.24732608616,109987.38924690001,71.62713734356453,153555.47258483592,5874.4155191,63.98686824377493,9180.657969881971,353305.191109,89.57693105357876,394415.37788080407
Bathinda,March 2025,835395.7767245,108.9315134599687,766900.0,758744.6316443,108.17573875738522,701400.0,45333.651781600005,161.90589922,28000.0,1639474.0601504,109.56853974138876,1496300.0
Faridkot,March 2025,328517.1915246,99.5774373778169,329911.27325173013,97419.2761514,69.64370937034306,139882.3770763779,7437.493756700001,55.42259284227976,13419.606292808126,433373.96143270005,89.68585929600948,483213.25662091613
Fatehgarh Sahib,March 2025,214386.8586726,91.47743355346425,234360.37757585428,511398.91978630004,81.78396115172579,625304.659476632,6930.9722821,60.182920516092054,11516.510369826197,732716.750741,84.10609165322569,871181.5474223125
Fazilka,March 2025,519934.95670369995,107.07890024407118,485562.47357657005,134146.29796189998,60.48074750311091,221800.0,10819.0075034,56.942144754736844,19000.0,664900.262169,91.53835534689266,726362.47357657
Ferozepur,March 2025,516490.13540619996,104.42582600206227,494600.0,147657.71830799998,72.98948013247652,202300.0,8094.5666262,90.95018681123595,8900.0,672242.4203404,95.24545485128931,705800.0
Gurdaspur,March 2025,381238.001117,95.40490518443444,399600.0,195937.3305786,96.85483469036085,202300.0,25670.6484064,128.99823319798995,19900.0,602845.980102,96.95174977516886,621800.0
Hoshiarpur,March 2025,331896.31856449996,95.80734381313049,346420.54080097907,247518.3236533,82.32574764736262,300657.24360443087,15798.4890504,74.31198751881712,21259.677715388163,595213.1312682,89.05877120510995,668337.4621207981
Jalandhar,March 2025,433180.1442911999,97.29744255636821,445212.26140167227,1116608.2724511,93.83262793706723,1190000.0,52636.364557299996,72.30269856771979,72800.0,1602424.7812996,93.8181076044839,1708012.2614016724
Kapurthala,March 2025,209853.85769400003,98.50377367991291,213041.43978881274,155488.6056146,77.2929541874295,201167.89072074022,10370.4864858,59.9654995227038,17294.088381392678,375712.9497944,87.07067739116903,431503.41889094573
Ludhiana,March 2025,767049.0908808,107.80732127628954,711500.0,3869028.1615498997,99.76864779654203,3878000.0,97133.8437676,96.35081324389522,100812.68698970156,4733211.0961983,100.91461725627788,4690312.686989701
Malerkotla,March 2025,102272.0724797,105.2200349509773,97198.2878805821,89186.95071199999,84.85791856136603,105101.50640508979,2404.6104622000003,19.251658764664235,12490.406627264663,193863.6336539,90.25720578960724,214790.20091293656
Mansa,March 2025,380891.62190749997,99.31014498013838,383537.4744278912,129970.5191108,63.46216753457031,204800.0,7045.0400706,86.97580334074073,8100.0,517907.18108889996,86.833440770247,596437.4744278912
Moga,March 2025,457255.17179709993,100.82273877875186,453523.85516972817,151035.1112711,77.62652461321441,194566.37022416588,64369.0918314,435.03666229696887,14796.245330573947,672659.3748995999,101.47429531401527,662886.470724468
Pathankot,March 2025,65208.76713389999,63.99290199597644,101900.0,139576.14330599998,109.21450962910797,127800.0,5246.1951098,52.9918697959596,9900.0,210031.10554969998,87.65905907750417,239600.0
Patiala,March 2025,567579.3052855,89.31566224575698,635475.6724792279,609049.2675716,83.46570749233932,729700.0,27686.689972300002,45.299037874185686,61119.819032795975,1204315.2628294001,84.43658905159259,1426295.4915120238
Rupnagar,March 2025,143467.88039939996,90.91754144448667,157800.0,158840.6369207,129.34905286701954,122800.0,14754.6718831,112.58710009438747,13105.117611813796,317063.18920319993,107.9528990782715,293705.11761181377
S.a.s Nagar,March 2025,232417.55037349998,102.11667415355888,227600.0,668521.6229552999,119.5496464512339,559200.0,63470.3221689,72.207419987372,87900.0,964409.4954977,110.25603012435118,874700.0
Sangrur,March 2025,662037.3781887001,102.38738265743437,646600.548823219,287916.3544726,93.35809159293126,308400.0,11718.6204548,51.090607491328946,22936.937003125036,961672.3531161001,98.33679218293794,977937.485826344
Shahid Bhagat Singh Nagar,March 2025,151370.01030010002,128.39134393417834,117897.36415384985,51201.2387118,48.348667338810195,105900.0,5234.802161199999,31.665481312104582,16531.573007225765,207806.05117310002,86.46734497636554,240328.93716107565
Sri Muktsar Sahib,March 2025,472396.21358250006,105.53981536695711,447600.0,148000.1802685,73.41278783159723,201600.0,9199.4379045,74.18901535887098,12400.0,629595.8317555,95.16261060391477,661600.0
Tarn Taran,March 2025,351406.1950604,105.90904010259192,331800.0,96953.73541200001,91.3795809726673,106100.0,3597.3953979999997,26.451436749999996,13600.0,451957.3258704,100.1012903367442,451500.0
Amritsar,June 2025,198009.51861469998,38.655555441803706,512240.7797575309,476939.11419059994,52.17625847350329,914092.210028445,20253.078801699998,37.33638953547882,54244.87759442984,695201.711607,46.95475509417306,1480577.8673804058
Barnala,June 2025,96391.70509830001,38.29747698857638,251692.05043729735,76886.4450198,66.57598315091082,115486.75870924501,1552.54998,25.27203529503136,6143.351581600715,174830.7000981,46.83105330717655,373322.16072814306
Bathinda,June 2025,347625.92907899996,39.25639960253789,885526.77422951,468230.6035225,58.77259482551711,796681.863226515,8132.0875934,17.15302164059235,47409.06741559484,823988.6201949001,47.63992747495958,1729617.70487162
Faridkot,June 2025,144973.4222595,41.63138585591384,348231.0744140317,65248.4494986,63.78756128128356,102290.23995897,2614.7154105,33.616856813864324,7777.988956485766,212836.5871686,46.440521646524154,458299.30332948745
Fatehgarh Sahib,June 2025,79900.96605669998,35.15964230107883,227251.930985226,377090.9774847,70.22585507634929,536968.8657756151,1900.7105858,26.222924431664023,7248.278470058447,458892.65412719996,59.48296164559209,771469.0752308995
Fazilka,June 2025,202156.901836,36.68006820186906,551135.566933594,79707.146757,56.58864202242858,140853.612859995,2811.7780624,24.851517223314197,11314.31146490388,284675.8266554,40.47695343385833,703303.4912584928
Ferozepur,June 2025,226100.4494717,41.29809063731819,547484.0264585715,84735.7579981,54.6539136779957,155040.6042234,1746.9932299,20.637491712939852,8465.143217015191,312583.2006997,43.964514283451564,710989.7738989868
Gurdaspur,June 2025,126955.77172139999,31.415707487460566,404115.5901775372,116460.64557069998,56.60733471053921,205734.19710753,4416.8928514,16.45278101773536,26845.873938507946,247833.31014349996,38.924925240926605,636695.6612235752
Hoshiarpur,June 2025,96655.39819519999,27.473516933111252,351812.97840579815,127409.66845160001,49.02365998262061,259894.23983596504,4952.4270002,29.975181480330406,16521.758186684416,229017.493647,36.45446202577128,628228.9764284475
Jalandhar,June 2025,131913.4961332,28.728388663820354,459174.7127792371,642550.3056241,54.80459773772202,1172438.686073655,23216.0591895,42.175662004259465,55046.10499570897,797679.8609468,47.293473230765485,1686659.503848601
Kapurthala,June 2025,73482.3053113,33.0336371550484,222446.9106032728,92914.8840466,56.91115783622258,163263.03589533002,3066.9627,28.279300075620974,10845.25674892487,169464.1520579,42.73406342171266,396555.20324752765
Ludhiana,June 2025,310667.5740467,38.213613318709065,812976.1806497365,2459708.533722,60.55412441462333,4062000.0,22886.5553192,22.53041278052235,101580.71910242824,2793262.6630879,56.128418088156614,4976556.899752164
Malerkotla,June 2025,43295.2871334,39.93688117157848,108409.28450920591,59566.0369424,63.607465598808744,93646.2982476,548.3646249000001,21.80640080658216,2514.6957068425463,103409.6887007,50.54971302640897,204570.27846364846
Mansa,June 2025,177270.9368543,43.90628564372009,403748.4252090339,85903.06884980001,62.94692602856641,136469.04506634,2532.6656115,34.37586838801663,7367.568385218983,265706.6713156,48.52336213668755,547585.0386605929
Moga,June 2025,161871.9597674,33.39670166798791,484694.45089711004,85384.74857469999,53.84099596577778,158586.866834655,2988.2911888,4.4392011514079215,67315.96714990587,250244.99953089998,35.21614912623413,710597.284881671
Pathankot,June 2025,25608.524077700004,37.04837282063974,69121.85914797703,81546.7385391,55.64243191844235,146554.9504713,1379.9477907,25.15228869758769,5486.370673028846,108535.2104075,49.074719518887235,221163.1802923059
Patiala,June 2025,239551.56703810004,39.816496442883505,601638.9899642103,402510.60293700005,62.9412843557037,639501.7309501801,8393.7059705,28.9895855348342,28954.211713078934,650455.8759456,51.21316991636126,1270094.9326274695
Rupnagar,June 2025,46805.8320161,30.777679026078847,152077.19846723988,94836.1815511,56.86213217018338,166782.668766735,3041.2681975,19.70990161879874,15430.15412415517,144683.2817647,43.28076595792207,334290.0213581301
S.a.s Nagar,June 2025,83204.18713550002,33.77278235135908,246364.62068737939,373974.3045898,53.27666183731693,701947.704103065,13340.9801137,20.099086813767485,66376.05099830548,470519.471839,46.370834934740444,1014688.3757887499
Sangrur,June 2025,304553.1651477,43.398146934248935,701765.3670999322,180868.0894909,59.828252424285125,302312.17219623004,4214.025944,34.38586933798063,12255.109511933824,489635.2805825999,48.176675339203115,1016332.6488080962
Shahid Bhagat Singh Nagar,June 2025,54159.49983289999,33.75401065044676,160453.524749312,28147.260207400002,52.35598817077074,53761.30064739,1391.4049486,25.41631372625189,5474.456144924163,83698.16498889998,38.09842901827738,219689.28154162614
Sri Muktsar Sahib,June 2025,207099.95591279998,41.35844265595824,500744.08660782693,106117.4933367,68.28659207369627,155400.189281925,4058.9810551,42.19053417132821,9620.596503038345,317276.4303046,47.65592831059013,665764.8723927903
Tarn Taran,June 2025,131212.15029979998,35.22534195798042,372493.61682938447,64270.639661500005,63.13334164057013,101801.4221826,893.5857742,23.752392624081324,3762.087417223137,196376.37573549998,41.07801450473306,478057.1264292076
Amritsar,December 2025,430727.5400745,83.76333866811623,512240.7797575309,1858025.1015207,202.35423226649533,914092.210028445,51518.7605118,90.31242859110175,54244.87759442984,2340271.4021070004,157.21997272698164,1480577.8673804058
Barnala,December 2025,222697.22037769997,88.0302342655424,251692.05043729735,123023.652643,105.88074701347672,115486.75870924501,5524.855547,74.97903735146149,6143.351581600715,351245.72856769996,93.33749961375705,373322.16072814306
Bathinda,December 2025,806268.7379296002,90.96916003364305,885526.77422951,824981.3904250999,103.45540629797894,796681.863226515,42872.4176326,88.33210576680685,47409.06741559484,1674122.5459872999,96.64818703908774,1729617.70487162
Faridkot,December 2025,313722.7644571,89.83233819195745,348231.0744140317,99736.3013467,97.14349598413101,102290.23995897,7671.2195391,87.29319065744325,7777.988956485766,421130.28534289997,91.42106114695075,458299.30332948745
Fatehgarh Sahib,December 2025,192115.11368799998,83.84590884307487,227251.930985226,553557.316416,102.70717445403238,536968.8657756151,13368.788805,169.4587352809164,7248.278470058447,759041.2189089999,97.77836362828029,771469.0752308995
Fazilka,December 2025,460774.5169615,83.46000500216718,551135.566933594,145809.5707404,103.0565923322708,140853.612859995,9219.5763698,74.61095176657943,11314.31146490388,615803.6640717,87.24233967526045,703303.4912584928
Ferozepur,December 2025,512582.71455210005,93.55364354011118,547484.0264585715,163878.55420830002,105.22740406972484,155040.6042234,6802.6980613999995,77.26286837360973,8465.143217015191,683263.9668218001,95.90529922145927,710989.7738989868
Gurdaspur,December 2025,314184.7441002,77.35041959229395,404115.5901775372,200320.68045,94.00973589184657,205734.19710753,18839.803315200003,62.59690510687833,26845.873938507946,533345.2278654,82.11143848693816,636695.6612235752
Hoshiarpur,December 2025,262649.6771201,74.23074545103138,351812.97840579815,248528.96040450002,94.15805795740303,259894.23983596504,16294.3525783,85.71944348945891,16521.758186684416,527472.9901029,82.77668559089916,628228.9764284475
Jalandhar,December 2025,363476.356982,76.51712679557366,459174.7127792371,1158490.2101989,96.57001140168549,1172438.686073655,57694.8484182,92.7462631935171,55046.10499570897,1579661.4155991,90.98603908643153,1686659.503848601
Kapurthala,December 2025,187811.5670246,84.0101939279756,222446.9106032728,172538.77529010002,103.7853836278851,163263.03589533002,9939.5612846,76.86848940138218,10845.25674892487,370289.9035993,91.95638618769617,396555.20324752765
Ludhiana,December 2025,725991.5422619,88.35570610648404,812976.1806497365,4161270.2944575003,101.71449817581734,4062000.0,75926.27955379999,69.28096007455581,101580.71910242824,4963188.1162732,98.87016178760331,4976556.899752164
Malerkotla,December 2025,96885.99692630001,89.37057131677003,108409.28450920591,93097.9123854,99.41440732579726,93646.2982476,1844.6683369999998,73.3555289405638,2514.6957068425463,191828.5776487,93.77147994780063,204570.27846364846
Mansa,December 2025,377655.2671838,93.0657498241042,403748.4252090339,128639.0103447,93.27718439080445,136469.04506634,8643.3631848,84.9783688653731,7367.568385218983,514937.6407133001,93.00963057925719,547585.0386605929
Moga,December 2025,383990.2180957,79.05725790474173,484694.45089711004,151382.3483628,94.42466520189623,158586.866834655,8333.6257003,10.903501280691714,67315.96714990587,543706.1921588001,76.03055471690499,710597.284881671
Pathankot,December 2025,54167.2283245,78.10308802447773,69121.85914797703,157793.6680388,105.93234019017501,146554.9504713,5336.4786438,85.4090022906362,5486.370673028846,217297.3750071,96.72552608637912,221163.1802923059
