observation_id,release_id,schema_version,state_lgd_code,district_lgd_code,district,boundary_version,boundary_status,period,financial_year,periodicity,indicator_id,value,unit,source_value,source_field_label,source_id,source_artifact,source_artifact_sha256,extraction_run_id,source_table,source_page,missing_reason,quality_status,quality_flags
obs-1f1c478adb1f171716ad,meghalaya-standardized-preview-v2,observations-v2,17,277,South Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,pmjdy_male_accounts,11462,count,11462,Male No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,pmjdy,,,suspect,source_document_unlinked
obs-3564b0e818433321dc02,meghalaya-standardized-preview-v2,observations-v2,17,277,South Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,pmjdy_female_accounts,13500,count,13500,Female No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,pmjdy,,,suspect,source_document_unlinked
obs-121fddf4c999b5dfc7bf,meghalaya-standardized-preview-v2,observations-v2,17,277,South Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,pmjdy_deposits_lakh,875.07,INR lakh,875.07,Amt Deposits held in the A/c,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,pmjdy,,,suspect,source_document_unlinked
obs-34bfc154345bfd7099df,meghalaya-standardized-preview-v2,observations-v2,17,663,South West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,pmjdy_rural_accounts,51659,count,51659,Rural No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,pmjdy,,,suspect,source_document_unlinked
obs-b717e471a3592f523070,meghalaya-standardized-preview-v2,observations-v2,17,663,South West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,pmjdy_urban_accounts,1500,count,1500,Urban No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,pmjdy,,,suspect,source_document_unlinked
obs-071563a461be2ca94653,meghalaya-standardized-preview-v2,observations-v2,17,663,South West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,pmjdy_male_accounts,25383,count,25383,Male No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,pmjdy,,,suspect,source_document_unlinked
obs-bcdb23d9ade9f3109f95,meghalaya-standardized-preview-v2,observations-v2,17,663,South West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,pmjdy_female_accounts,27776,count,27776,Female No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,pmjdy,,,suspect,source_document_unlinked
obs-0da88e5d4cf112933c53,meghalaya-standardized-preview-v2,observations-v2,17,663,South West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,pmjdy_deposits_lakh,1816.88,INR lakh,1816.88,Amt Deposits held in the A/c,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,pmjdy,,,suspect,source_document_unlinked
obs-606c715593f236b5b144,meghalaya-standardized-preview-v2,observations-v2,17,658,South West Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,pmjdy_rural_accounts,17739,count,17739,Rural No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,pmjdy,,,suspect,source_document_unlinked
obs-521ebfbbdfecaaa58a46,meghalaya-standardized-preview-v2,observations-v2,17,658,South West Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,pmjdy_urban_accounts,2934,count,2934,Urban No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,pmjdy,,,suspect,source_document_unlinked
obs-3583612c6a4a9fcc5492,meghalaya-standardized-preview-v2,observations-v2,17,658,South West Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,pmjdy_male_accounts,7595,count,7595,Male No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,pmjdy,,,suspect,source_document_unlinked
obs-3ed2ca1f5364345b7f1a,meghalaya-standardized-preview-v2,observations-v2,17,658,South West Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,pmjdy_female_accounts,13078,count,13078,Female No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,pmjdy,,,suspect,source_document_unlinked
obs-60f3849b4bf28c33a4ab,meghalaya-standardized-preview-v2,observations-v2,17,658,South West Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,pmjdy_deposits_lakh,1332.71,INR lakh,1332.71,Amt Deposits held in the A/c,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,pmjdy,,,suspect,source_document_unlinked
obs-3a79452ecb86c563f455,meghalaya-standardized-preview-v2,observations-v2,17,278,West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,pmjdy_rural_accounts,180646,count,180646,Rural No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,pmjdy,,,suspect,source_document_unlinked
obs-652d22a83bb160f2a405,meghalaya-standardized-preview-v2,observations-v2,17,278,West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,pmjdy_urban_accounts,22761,count,22761,Urban No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,pmjdy,,,suspect,source_document_unlinked
obs-3b9bab1fb6777fe42fe6,meghalaya-standardized-preview-v2,observations-v2,17,278,West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,pmjdy_male_accounts,87112,count,87112,Male No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,pmjdy,,,suspect,source_document_unlinked
obs-62ce867e3f01be1dcb6a,meghalaya-standardized-preview-v2,observations-v2,17,278,West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,pmjdy_female_accounts,116289,count,116289,Female No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,pmjdy,,,suspect,source_document_unlinked
obs-a98f2f093092d6d63206,meghalaya-standardized-preview-v2,observations-v2,17,278,West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,pmjdy_deposits_lakh,5340.25,INR lakh,5340.25,Amt Deposits held in the A/c,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,pmjdy,,,suspect,source_document_unlinked
obs-32acf156105ea22afdae,meghalaya-standardized-preview-v2,observations-v2,17,275,West Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,pmjdy_rural_accounts,54372,count,54372,Rural No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,pmjdy,,,suspect,source_document_unlinked
obs-0786d5f854af508b8675,meghalaya-standardized-preview-v2,observations-v2,17,275,West Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,pmjdy_urban_accounts,19647,count,19647,Urban No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,pmjdy,,,suspect,source_document_unlinked
obs-94ae0b48a599e9e7fe6e,meghalaya-standardized-preview-v2,observations-v2,17,275,West Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,pmjdy_male_accounts,26021,count,26021,Male No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,pmjdy,,,suspect,source_document_unlinked
obs-73a4d3631280d9f39e66,meghalaya-standardized-preview-v2,observations-v2,17,275,West Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,pmjdy_female_accounts,47993,count,47993,Female No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,pmjdy,,,suspect,source_document_unlinked
obs-2f6bb6346a170eb6819a,meghalaya-standardized-preview-v2,observations-v2,17,275,West Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,pmjdy_deposits_lakh,5401.31,INR lakh,5401.31,Amt Deposits held in the A/c,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,pmjdy,,,suspect,source_document_unlinked
obs-be09c848c138abcad2cb,meghalaya-standardized-preview-v2,observations-v2,17,279,West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2024-06-30,2024-25,quarterly,pmjdy_rural_accounts,43192,count,43192,Rural No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,pmjdy,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-353eb718cfa18ce75378,meghalaya-standardized-preview-v2,observations-v2,17,279,West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2024-06-30,2024-25,quarterly,pmjdy_urban_accounts,10170,count,10170,Urban No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,pmjdy,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-07e5a6e310be55639ba6,meghalaya-standardized-preview-v2,observations-v2,17,279,West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2024-06-30,2024-25,quarterly,pmjdy_male_accounts,20867,count,20867,Male No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,pmjdy,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-991b216c127c1db9896e,meghalaya-standardized-preview-v2,observations-v2,17,279,West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2024-06-30,2024-25,quarterly,pmjdy_female_accounts,25367,count,25367,Female No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,pmjdy,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-d55bae1bc360643aba8b,meghalaya-standardized-preview-v2,observations-v2,17,279,West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2024-06-30,2024-25,quarterly,pmjdy_deposits_lakh,2922.59,INR lakh,2922.59,Amt Deposits held in the A/c,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,pmjdy,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-b4e00ecc3b4552175a91,meghalaya-standardized-preview-v2,observations-v2,17,273,East Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,aadhaar_seeded_casa,45161,count,45161,Number of Aadhaar seeded CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked
obs-bc900befd42cfbc82088,meghalaya-standardized-preview-v2,observations-v2,17,273,East Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,aadhaar_authenticated_casa,15821,count,15821,Number of Authenticated CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked
obs-67e0813165ce84eadabf,meghalaya-standardized-preview-v2,observations-v2,17,273,East Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,operative_casa,116183,count,116183,Number of operative CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked
obs-efa4848dc51b110dbfbc,meghalaya-standardized-preview-v2,observations-v2,17,657,East Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,aadhaar_seeded_casa,48273,count,48273,Number of Aadhaar seeded CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked
obs-4028b04f5ee61dabdb3b,meghalaya-standardized-preview-v2,observations-v2,17,657,East Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,aadhaar_authenticated_casa,6638,count,6638,Number of Authenticated CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked
obs-f3e773d87c4d2317ad89,meghalaya-standardized-preview-v2,observations-v2,17,657,East Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,operative_casa,136982,count,136982,Number of operative CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked
obs-c28873d81605d8739202,meghalaya-standardized-preview-v2,observations-v2,17,274,East Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,aadhaar_seeded_casa,266688,count,266688,Number of Aadhaar seeded CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked
obs-a847b9566c90117bb409,meghalaya-standardized-preview-v2,observations-v2,17,274,East Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,aadhaar_authenticated_casa,128603,count,128603,Number of Authenticated CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked
obs-daee03d5cfec0f3137b4,meghalaya-standardized-preview-v2,observations-v2,17,274,East Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,operative_casa,1025491,count,1025491,Number of operative CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked
obs-11bcf6ad998d85e66b46,meghalaya-standardized-preview-v2,observations-v2,17,740,Eastern West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2024-06-30,2024-25,quarterly,aadhaar_seeded_casa,36418,count,36418,Number of Aadhaar seeded CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-85ffb9d3c97a6f0f48d6,meghalaya-standardized-preview-v2,observations-v2,17,740,Eastern West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2024-06-30,2024-25,quarterly,aadhaar_authenticated_casa,1840,count,1840,Number of Authenticated CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-a8710cdcc229fdd06e6b,meghalaya-standardized-preview-v2,observations-v2,17,740,Eastern West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2024-06-30,2024-25,quarterly,operative_casa,103785,count,103785,Number of operative CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-8cbe1ebd157d30165bec,meghalaya-standardized-preview-v2,observations-v2,17,656,North Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,aadhaar_seeded_casa,42196,count,42196,Number of Aadhaar seeded CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked
obs-5a3a3a3b3395487339fd,meghalaya-standardized-preview-v2,observations-v2,17,656,North Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,aadhaar_authenticated_casa,8181,count,8181,Number of Authenticated CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked
obs-66a13c0b9a859bea14c1,meghalaya-standardized-preview-v2,observations-v2,17,656,North Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,operative_casa,128277,count,128277,Number of operative CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked
obs-b96236e2c9bdc475c4a8,meghalaya-standardized-preview-v2,observations-v2,17,276,Ri Bhoi,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,aadhaar_seeded_casa,77745,count,77745,Number of Aadhaar seeded CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked
obs-53c256a955dc809ec8ef,meghalaya-standardized-preview-v2,observations-v2,17,276,Ri Bhoi,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,aadhaar_authenticated_casa,11765,count,11765,Number of Authenticated CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked
obs-cf56050c88ca1fd308b0,meghalaya-standardized-preview-v2,observations-v2,17,276,Ri Bhoi,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,operative_casa,283767,count,283767,Number of operative CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked
obs-01de1f6d68f51ae3eb2e,meghalaya-standardized-preview-v2,observations-v2,17,277,South Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,aadhaar_seeded_casa,29572,count,29572,Number of Aadhaar seeded CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked
obs-38c9bf5e96f514a4b895,meghalaya-standardized-preview-v2,observations-v2,17,277,South Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,aadhaar_authenticated_casa,9031,count,9031,Number of Authenticated CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked
obs-88c880c41f3f3cc213a8,meghalaya-standardized-preview-v2,observations-v2,17,277,South Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,operative_casa,81507,count,81507,Number of operative CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked
obs-09e9ed5dd213885cee55,meghalaya-standardized-preview-v2,observations-v2,17,663,South West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,aadhaar_seeded_casa,65041,count,65041,Number of Aadhaar seeded CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked
obs-b8bd5dd85dde584ce396,meghalaya-standardized-preview-v2,observations-v2,17,663,South West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,aadhaar_authenticated_casa,19123,count,19123,Number of Authenticated CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked
obs-721ac18f95d96f31d7aa,meghalaya-standardized-preview-v2,observations-v2,17,663,South West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,operative_casa,136533,count,136533,Number of operative CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked
obs-f2b12cc23bfa0c28dfda,meghalaya-standardized-preview-v2,observations-v2,17,658,South West Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,aadhaar_seeded_casa,23552,count,23552,Number of Aadhaar seeded CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked
obs-d453d63fc41e7ff0dbcf,meghalaya-standardized-preview-v2,observations-v2,17,658,South West Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,aadhaar_authenticated_casa,753,count,753,Number of Authenticated CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked
obs-f32a54e54ee5f337b580,meghalaya-standardized-preview-v2,observations-v2,17,658,South West Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,operative_casa,76894,count,76894,Number of operative CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked
obs-7a962f090e7dd4b0b2e4,meghalaya-standardized-preview-v2,observations-v2,17,278,West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,aadhaar_seeded_casa,186559,count,186559,Number of Aadhaar seeded CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked
